event_id,user_id,event_type,timestamp,date,hour,platform,app_version,session_id,screen,duration_sec
E4003972,U21877,app_open,2026-04-24 14:51:26,2026-04-24,14,iOS,1.2.0,SES67217,购物车,29.4
E4003973,U11011,page_view,2026-04-16 16:44:07,2026-04-16,16,Android,1.3.0,SES92327,首页,65.2
E4003974,U23598,logout,2026-04-06 13:59:43,2026-04-06,13,iOS,1.2.0,SES21559,购物车,18.4
E4003975,U45998,register,2026-04-03 18:37:01,2026-04-03,18,iOS,1.1.0,SES54033,首页,28.0
E4003976,U27202,logout,2026-04-11 19:39:59,2026-04-11,19,Android,1.2.0,SES21195,详情,64.3
E4003977,U33713,click,2026-04-25 18:46:39,2026-04-25,18,iOS,1.1.0,SES98326,首页,41.5
E4003978,U33550,click,2026-04-08 06:51:54,2026-04-08,6,iOS,1.2.0,SES28658,首页,57.3
E4003979,U17803,page_view,2026-04-18 08:48:56,2026-04-18,8,Web,1.1.0,SES76681,首页,11.4
E4003980,U32016,search,2026-04-05 22:08:54,2026-04-05,22,Web,1.2.0,SES80681,详情,10.5
E4003981,U33064,app_open,2026-04-03 10:41:28,2026-04-03,10,Android,1.0.0,SES17955,设置,32.8
E4003982,U45100,page_view,2026-04-12 18:06:23,2026-04-12,18,iOS,1.2.0,SES91562,首页,15.1
E4003983,U4484,click,2026-04-01 14:32:51,2026-04-01,14,Web,1.1.0,SES74755,我的,11.0
E4003984,U10278,search,2026-04-26 14:14:53,2026-04-26,14,Web,1.0.0,SES25658,我的,36.2
E4003985,U47917,click,2026-04-12 17:56:43,2026-04-12,17,Web,1.3.0,SES85978,设置,23.6
E4003986,U44809,app_open,2026-04-03 12:06:15,2026-04-03,12,Android,1.1.0,SES53574,我的,2.3
E4003987,U25052,page_view,2026-04-22 04:04:24,2026-04-22,4,Web,1.2.0,SES93485,我的,24.3
E4003988,U49487,page_view,2026-04-03 22:01:54,2026-04-03,22,Android,1.3.0,SES53169,购物车,63.1
E4003989,U34395,click,2026-04-02 16:21:59,2026-04-02,16,Android,1.1.0,SES93228,设置,65.3
E4003990,U48913,search,2026-04-12 23:19:13,2026-04-12,23,iOS,1.3.0,SES63017,详情,1.4
E4003991,U47489,click,2026-04-19 08:25:21,2026-04-19,8,Web,1.1.0,SES33884,购物车,155.4
E4003992,U9339,search,2026-04-20 20:17:38,2026-04-20,20,iOS,1.3.0,SES23461,详情,10.4
E4003993,U39201,app_open,2026-04-05 11:22:09,2026-04-05,11,Web,1.3.0,SES41679,购物车,74.7
E4003994,U10655,click,2026-04-19 12:37:25,2026-04-19,12,iOS,1.3.0,SES67567,详情,11.0
E4003995,U13456,page_view,2026-04-26 09:23:11,2026-04-26,9,Android,1.1.0,SES94741,设置,13.7
E4003996,U43655,purchase,2026-04-24 22:42:22,2026-04-24,22,Web,1.1.0,SES13899,我的,29.2
E4003997,U10735,purchase,2026-04-13 12:52:44,2026-04-13,12,Android,1.0.0,SES69014,我的,5.3
E4003998,U49546,page_view,2026-04-10 17:26:11,2026-04-10,17,Web,1.2.0,SES44950,购物车,9.6
E4003999,U8119,click,2026-04-18 03:48:39,2026-04-18,3,iOS,1.0.0,SES50145,设置,3.3
E4004000,U35584,click,2026-04-01 16:07:40,2026-04-01,16,Web,1.0.0,SES88991,购物车,19.1
E4004001,U38457,click,2026-04-26 16:19:12,2026-04-26,16,Android,1.0.0,SES95635,搜索,100.9
E4004002,U41940,register,2026-04-15 10:55:18,2026-04-15,10,Android,1.0.0,SES43600,搜索,2.9
E4004003,U12609,page_view,2026-04-09 02:11:20,2026-04-09,2,Android,1.1.0,SES54428,设置,35.2
E4004004,U4337,search,2026-04-26 12:19:37,2026-04-26,12,Web,1.3.0,SES20596,我的,7.8
E4004005,U7362,purchase,2026-04-14 23:04:49,2026-04-14,23,iOS,1.1.0,SES14997,搜索,83.0
E4004006,U28339,app_open,2026-04-19 08:41:07,2026-04-19,8,Android,1.3.0,SES83236,首页,130.0
E4004007,U1455,logout,2026-04-08 15:03:45,2026-04-08,15,Android,1.2.0,SES75053,详情,20.3
E4004008,U31845,page_view,2026-04-02 04:22:36,2026-04-02,4,Web,1.0.0,SES37121,首页,17.1
E4004009,U25276,search,2026-04-05 00:48:06,2026-04-05,0,Android,1.0.0,SES88756,我的,12.7
E4004010,U1746,page_view,2026-04-07 19:32:46,2026-04-07,19,iOS,1.2.0,SES51570,设置,23.7
E4004011,U27649,click,2026-04-03 18:59:55,2026-04-03,18,Web,1.3.0,SES82941,搜索,51.1
E4004012,U49789,page_view,2026-04-13 11:02:51,2026-04-13,11,iOS,1.3.0,SES29739,搜索,59.8
E4004013,U8060,share,2026-04-20 21:12:18,2026-04-20,21,Web,1.2.0,SES78929,详情,142.4
E4004014,U35985,page_view,2026-04-03 06:32:20,2026-04-03,6,Android,1.0.0,SES73237,详情,8.1
E4004015,U44673,page_view,2026-04-30 00:15:02,2026-04-30,0,Android,1.3.0,SES51063,设置,19.4
E4004016,U29647,click,2026-04-24 02:31:13,2026-04-24,2,Android,1.1.0,SES66242,我的,2.3
E4004017,U10530,purchase,2026-04-14 10:20:47,2026-04-14,10,iOS,1.3.0,SES29339,搜索,11.4
E4004018,U40266,click,2026-04-27 22:59:48,2026-04-27,22,Android,1.2.0,SES77994,详情,3.6
E4004019,U9302,page_view,2026-04-12 23:04:01,2026-04-12,23,Web,1.2.0,SES84022,设置,6.7
E4004020,U17709,app_open,2026-04-25 14:55:47,2026-04-25,14,Android,1.3.0,SES68498,搜索,4.8
E4004021,U7608,app_open,2026-04-08 02:02:29,2026-04-08,2,Android,1.2.0,SES23867,购物车,27.7
E4004022,U29184,click,2026-04-27 03:56:19,2026-04-27,3,Android,1.1.0,SES71752,我的,25.8
E4004023,U19291,share,2026-04-27 08:09:07,2026-04-27,8,iOS,1.3.0,SES27882,详情,12.3
E4004024,U7588,page_view,2026-04-04 00:45:29,2026-04-04,0,Web,1.3.0,SES15038,搜索,18.3
E4004025,U30648,page_view,2026-04-04 18:33:43,2026-04-04,18,iOS,1.1.0,SES68610,搜索,9.0
E4004026,U3087,page_view,2026-04-18 00:41:47,2026-04-18,0,iOS,1.0.0,SES65444,我的,5.5
E4004027,U36033,click,2026-04-17 22:57:43,2026-04-17,22,Android,1.3.0,SES18510,购物车,48.4
E4004028,U40727,app_open,2026-04-06 12:06:12,2026-04-06,12,iOS,1.2.0,SES44976,购物车,11.2
E4004029,U10064,app_open,2026-04-04 05:29:51,2026-04-04,5,Android,1.0.0,SES28555,首页,13.4
E4004030,U27922,click,2026-04-17 16:19:13,2026-04-17,16,Web,1.3.0,SES30752,我的,103.1
E4004031,U16586,page_view,2026-04-04 07:26:57,2026-04-04,7,Web,1.3.0,SES67719,搜索,53.0
E4004032,U16892,app_open,2026-04-12 00:54:04,2026-04-12,0,Android,1.2.0,SES89763,购物车,83.0
E4004033,U46559,logout,2026-04-23 02:42:40,2026-04-23,2,Web,1.1.0,SES58556,详情,6.8
E4004034,U10929,purchase,2026-04-23 18:59:45,2026-04-23,18,Android,1.3.0,SES70379,设置,60.2
E4004035,U37830,click,2026-04-02 17:41:25,2026-04-02,17,Android,1.1.0,SES33226,搜索,4.6
E4004036,U38982,page_view,2026-04-21 00:28:35,2026-04-21,0,iOS,1.1.0,SES21827,我的,8.8
E4004037,U44908,page_view,2026-04-29 12:40:42,2026-04-29,12,Android,1.0.0,SES35061,设置,94.8
E4004038,U1775,page_view,2026-04-04 17:49:34,2026-04-04,17,Web,1.0.0,SES87582,首页,55.0
E4004039,U21229,page_view,2026-04-08 06:26:09,2026-04-08,6,iOS,1.1.0,SES67263,设置,32.4
E4004040,U36082,share,2026-04-07 19:27:46,2026-04-07,19,iOS,1.2.0,SES25951,设置,35.9
E4004041,U23082,purchase,2026-04-09 05:11:59,2026-04-09,5,iOS,1.1.0,SES98366,详情,1.4
E4004042,U29934,page_view,2026-04-28 16:55:24,2026-04-28,16,Android,1.1.0,SES11248,我的,0.8
E4004043,U36393,click,2026-04-06 09:28:05,2026-04-06,9,iOS,1.1.0,SES13627,首页,18.8
E4004044,U38715,search,2026-04-06 00:26:02,2026-04-06,0,Android,1.3.0,SES19216,搜索,11.0
E4004045,U36124,click,2026-04-28 00:28:22,2026-04-28,0,iOS,1.3.0,SES28341,设置,25.9
E4004046,U33788,click,2026-04-25 22:34:34,2026-04-25,22,Android,1.0.0,SES94299,购物车,47.9
E4004047,U7716,click,2026-04-10 00:51:39,2026-04-10,0,Web,1.0.0,SES73096,我的,83.6
E4004048,U16985,click,2026-04-16 03:03:48,2026-04-16,3,Web,1.0.0,SES97126,搜索,1.0
E4004049,U38478,page_view,2026-04-07 15:36:59,2026-04-07,15,Android,1.1.0,SES16659,我的,3.2
E4004050,U25470,page_view,2026-04-17 08:01:38,2026-04-17,8,iOS,1.1.0,SES29650,我的,14.9
E4004051,U49915,page_view,2026-04-04 10:59:21,2026-04-04,10,Web,1.0.0,SES16259,设置,25.2
E4004052,U14919,app_open,2026-04-17 13:48:01,2026-04-17,13,Android,1.3.0,SES15653,购物车,6.7
E4004053,U29808,page_view,2026-04-17 00:09:08,2026-04-17,0,iOS,1.2.0,SES66883,首页,8.1
E4004054,U7071,page_view,2026-04-14 00:49:47,2026-04-14,0,Web,1.0.0,SES30967,购物车,38.6
E4004055,U32202,click,2026-04-08 05:10:25,2026-04-08,5,Android,1.1.0,SES91719,设置,3.9
E4004056,U35389,purchase,2026-04-20 22:24:55,2026-04-20,22,Android,1.0.0,SES14434,购物车,54.9
E4004057,U24845,click,2026-04-24 07:52:47,2026-04-24,7,iOS,1.0.0,SES64643,详情,15.7
E4004058,U18513,page_view,2026-04-12 15:46:39,2026-04-12,15,iOS,1.2.0,SES14088,搜索,48.5
E4004059,U42643,page_view,2026-04-23 16:52:48,2026-04-23,16,Android,1.1.0,SES48545,详情,73.6
E4004060,U34855,purchase,2026-04-13 08:02:36,2026-04-13,8,Android,1.1.0,SES48250,搜索,48.9
E4004061,U1428,click,2026-04-19 05:32:07,2026-04-19,5,Android,1.2.0,SES70037,首页,7.6
E4004062,U24688,click,2026-04-26 22:10:27,2026-04-26,22,iOS,1.3.0,SES38613,我的,19.4
E4004063,U48616,logout,2026-04-26 22:08:24,2026-04-26,22,Web,1.0.0,SES58576,详情,82.9
E4004064,U25599,purchase,2026-04-22 01:06:03,2026-04-22,1,iOS,1.2.0,SES10126,搜索,30.9
E4004065,U49437,app_open,2026-04-21 11:23:21,2026-04-21,11,iOS,1.3.0,SES60767,设置,9.4
E4004066,U24400,page_view,2026-04-05 02:55:33,2026-04-05,2,Web,1.1.0,SES41332,搜索,78.5
E4004067,U16341,page_view,2026-04-24 08:18:32,2026-04-24,8,Android,1.0.0,SES88947,设置,6.4
E4004068,U34915,logout,2026-04-06 00:15:04,2026-04-06,0,Android,1.2.0,SES77324,搜索,28.4
E4004069,U49362,page_view,2026-04-24 04:01:34,2026-04-24,4,Web,1.1.0,SES49848,购物车,5.9
E4004070,U13192,search,2026-04-13 07:12:30,2026-04-13,7,Web,1.3.0,SES38641,搜索,38.7
E4004071,U12246,page_view,2026-04-11 08:58:55,2026-04-11,8,Web,1.3.0,SES83775,购物车,5.1
E4004072,U45705,click,2026-04-27 07:00:15,2026-04-27,7,iOS,1.1.0,SES27222,搜索,60.0
E4004073,U9344,page_view,2026-04-23 06:29:10,2026-04-23,6,Android,1.1.0,SES34965,详情,9.1
E4004074,U6157,page_view,2026-04-02 07:12:08,2026-04-02,7,Android,1.1.0,SES17672,我的,43.3
E4004075,U15541,search,2026-04-13 07:20:08,2026-04-13,7,Web,1.3.0,SES41090,我的,0.5
E4004076,U3388,search,2026-04-12 08:50:00,2026-04-12,8,Android,1.3.0,SES36078,我的,10.2
E4004077,U5033,share,2026-04-21 12:30:19,2026-04-21,12,Web,1.2.0,SES81005,首页,4.7
E4004078,U35443,app_open,2026-04-21 15:15:38,2026-04-21,15,Android,1.0.0,SES40179,详情,16.7
E4004079,U44306,search,2026-04-10 21:35:51,2026-04-10,21,iOS,1.1.0,SES68427,设置,2.1
E4004080,U19274,page_view,2026-04-17 18:52:07,2026-04-17,18,Web,1.0.0,SES95100,我的,10.4
E4004081,U5821,click,2026-04-05 09:01:45,2026-04-05,9,Web,1.3.0,SES64172,购物车,10.4
E4004082,U38060,page_view,2026-04-10 10:07:53,2026-04-10,10,iOS,1.1.0,SES68470,详情,23.9
E4004083,U32938,page_view,2026-04-07 01:48:18,2026-04-07,1,Web,1.1.0,SES36898,我的,14.2
E4004084,U31362,page_view,2026-04-24 07:12:42,2026-04-24,7,Web,1.1.0,SES21859,设置,134.5
E4004085,U7768,purchase,2026-04-26 08:42:34,2026-04-26,8,Web,1.2.0,SES47759,首页,8.9
E4004086,U21076,share,2026-04-07 03:14:34,2026-04-07,3,Web,1.3.0,SES19150,我的,1.8
E4004087,U36378,click,2026-04-23 11:45:47,2026-04-23,11,iOS,1.1.0,SES40143,我的,31.8
E4004088,U47536,app_open,2026-04-26 20:31:05,2026-04-26,20,Web,1.0.0,SES78500,首页,8.7
E4004089,U43512,register,2026-04-19 08:06:04,2026-04-19,8,Web,1.2.0,SES94448,搜索,10.3
E4004090,U4682,search,2026-04-14 05:53:40,2026-04-14,5,Web,1.1.0,SES66208,首页,0.9
E4004091,U27861,search,2026-04-16 19:19:13,2026-04-16,19,Web,1.2.0,SES78872,我的,19.7
E4004092,U44058,app_open,2026-04-20 11:26:48,2026-04-20,11,iOS,1.2.0,SES39641,详情,3.4
E4004093,U21273,page_view,2026-04-09 17:42:19,2026-04-09,17,Android,1.3.0,SES10214,设置,15.0
E4004094,U7789,logout,2026-04-18 03:50:46,2026-04-18,3,Android,1.1.0,SES51461,设置,46.5
E4004095,U23151,click,2026-04-09 23:41:23,2026-04-09,23,iOS,1.0.0,SES45014,我的,15.8
E4004096,U45111,page_view,2026-04-18 13:14:12,2026-04-18,13,Android,1.3.0,SES11544,详情,26.3
E4004097,U44895,click,2026-04-02 23:11:17,2026-04-02,23,Android,1.1.0,SES87907,搜索,23.8
E4004098,U43046,page_view,2026-04-17 16:17:22,2026-04-17,16,iOS,1.1.0,SES42477,详情,26.7
E4004099,U1738,click,2026-04-20 23:00:44,2026-04-20,23,Android,1.3.0,SES70478,我的,39.1
E4004100,U24868,click,2026-04-18 02:33:59,2026-04-18,2,Web,1.2.0,SES59972,详情,16.0
E4004101,U10569,search,2026-04-03 21:04:18,2026-04-03,21,iOS,1.0.0,SES40480,购物车,19.8
E4004102,U11287,click,2026-04-29 17:26:55,2026-04-29,17,iOS,1.0.0,SES42398,设置,11.3
E4004103,U35663,click,2026-04-17 08:03:18,2026-04-17,8,Web,1.2.0,SES74389,设置,3.3
E4004104,U17896,page_view,2026-04-05 05:53:37,2026-04-05,5,Android,1.1.0,SES71802,搜索,45.8
E4004105,U30890,app_open,2026-04-01 08:21:17,2026-04-01,8,Web,1.0.0,SES77928,详情,19.1
E4004106,U3985,logout,2026-04-02 07:40:57,2026-04-02,7,Android,1.1.0,SES13536,首页,9.1
E4004107,U38750,app_open,2026-04-04 13:04:52,2026-04-04,13,Web,1.3.0,SES72191,购物车,27.1
E4004108,U21021,page_view,2026-04-27 04:55:37,2026-04-27,4,iOS,1.3.0,SES92397,购物车,35.7
E4004109,U23506,page_view,2026-04-27 12:33:33,2026-04-27,12,Web,1.1.0,SES65309,设置,19.7
E4004110,U28537,share,2026-04-29 17:32:30,2026-04-29,17,iOS,1.3.0,SES89053,首页,47.7
E4004111,U44698,page_view,2026-04-02 21:56:06,2026-04-02,21,Web,1.1.0,SES34628,我的,31.8
E4004112,U41897,search,2026-04-14 18:43:37,2026-04-14,18,iOS,1.1.0,SES91778,我的,9.3
E4004113,U27562,page_view,2026-04-09 18:01:13,2026-04-09,18,Android,1.2.0,SES62667,设置,27.2
E4004114,U47180,page_view,2026-04-25 04:04:48,2026-04-25,4,Android,1.1.0,SES83525,首页,78.4
E4004115,U20838,page_view,2026-04-12 15:36:56,2026-04-12,15,Android,1.3.0,SES94073,我的,104.9
E4004116,U29064,click,2026-04-25 14:01:47,2026-04-25,14,Web,1.3.0,SES87323,首页,5.5
E4004117,U3774,app_open,2026-04-04 01:16:02,2026-04-04,1,Web,1.2.0,SES72463,首页,4.6
E4004118,U13741,page_view,2026-04-22 15:32:01,2026-04-22,15,Web,1.2.0,SES53103,首页,21.7
E4004119,U30674,page_view,2026-04-16 04:18:01,2026-04-16,4,Android,1.3.0,SES91283,购物车,98.5
E4004120,U43562,app_open,2026-04-14 06:31:00,2026-04-14,6,iOS,1.0.0,SES66816,搜索,15.1
E4004121,U20085,app_open,2026-04-11 16:36:35,2026-04-11,16,iOS,1.0.0,SES77361,我的,18.1
E4004122,U18437,page_view,2026-04-04 22:47:43,2026-04-04,22,Android,1.2.0,SES37899,首页,4.8
E4004123,U24643,page_view,2026-04-22 11:19:32,2026-04-22,11,Web,1.2.0,SES93931,详情,50.6
E4004124,U47821,page_view,2026-04-20 01:33:50,2026-04-20,1,Web,1.0.0,SES39955,我的,53.8
E4004125,U11740,search,2026-04-29 10:58:38,2026-04-29,10,Android,1.2.0,SES27140,我的,23.6
E4004126,U21963,click,2026-04-14 22:19:19,2026-04-14,22,Web,1.1.0,SES15778,首页,12.3
E4004127,U25915,logout,2026-04-06 21:46:39,2026-04-06,21,Web,1.2.0,SES93378,详情,12.7
E4004128,U8283,search,2026-04-24 00:56:23,2026-04-24,0,Web,1.0.0,SES25658,首页,11.0
E4004129,U11253,app_open,2026-04-08 15:59:04,2026-04-08,15,Android,1.0.0,SES53556,搜索,24.9
E4004130,U25507,search,2026-04-19 03:30:35,2026-04-19,3,iOS,1.0.0,SES13997,搜索,26.1
E4004131,U39492,app_open,2026-04-12 04:31:32,2026-04-12,4,Web,1.3.0,SES75872,首页,70.9
E4004132,U46131,purchase,2026-04-12 20:04:28,2026-04-12,20,Android,1.3.0,SES51206,搜索,42.8
E4004133,U25167,register,2026-04-22 14:38:51,2026-04-22,14,Android,1.2.0,SES22897,购物车,15.9
E4004134,U32083,app_open,2026-04-26 01:52:52,2026-04-26,1,iOS,1.3.0,SES13909,设置,48.1
E4004135,U13647,app_open,2026-04-07 16:44:35,2026-04-07,16,Android,1.2.0,SES92340,详情,6.8
E4004136,U46456,logout,2026-04-22 23:27:49,2026-04-22,23,Android,1.3.0,SES37905,详情,74.7
E4004137,U9530,page_view,2026-04-01 00:46:16,2026-04-01,0,Web,1.0.0,SES20245,首页,20.0
E4004138,U10658,page_view,2026-04-11 11:14:56,2026-04-11,11,Web,1.1.0,SES63893,购物车,16.0
E4004139,U38209,register,2026-04-25 09:11:38,2026-04-25,9,Web,1.3.0,SES32838,首页,28.5
E4004140,U31569,page_view,2026-04-05 13:01:41,2026-04-05,13,Android,1.2.0,SES59310,搜索,6.7
E4004141,U8757,page_view,2026-04-09 18:50:53,2026-04-09,18,Android,1.0.0,SES53088,首页,78.3
E4004142,U45576,page_view,2026-04-23 23:04:54,2026-04-23,23,Web,1.3.0,SES91216,搜索,63.6
E4004143,U28558,page_view,2026-04-25 00:18:13,2026-04-25,0,iOS,1.3.0,SES68862,设置,17.8
E4004144,U14673,register,2026-04-11 07:44:05,2026-04-11,7,iOS,1.1.0,SES39905,搜索,17.6
E4004145,U8153,page_view,2026-04-24 00:03:52,2026-04-24,0,iOS,1.0.0,SES77336,首页,9.4
E4004146,U39979,app_open,2026-04-27 06:37:51,2026-04-27,6,Web,1.3.0,SES53240,首页,40.8
E4004147,U11876,app_open,2026-04-09 04:29:42,2026-04-09,4,iOS,1.2.0,SES63372,设置,16.9
E4004148,U14724,page_view,2026-04-26 17:36:23,2026-04-26,17,iOS,1.0.0,SES44556,购物车,4.0
E4004149,U25028,page_view,2026-04-15 09:16:12,2026-04-15,9,Android,1.3.0,SES20356,详情,46.8
E4004150,U12615,page_view,2026-04-10 15:18:00,2026-04-10,15,Web,1.2.0,SES61129,详情,0.8
E4004151,U42958,page_view,2026-04-13 04:34:01,2026-04-13,4,iOS,1.3.0,SES80542,详情,24.9
E4004152,U19292,page_view,2026-04-09 18:01:27,2026-04-09,18,iOS,1.2.0,SES79039,设置,5.0
E4004153,U12582,page_view,2026-04-28 01:09:46,2026-04-28,1,Android,1.3.0,SES15637,我的,36.0
E4004154,U24246,click,2026-04-09 01:10:46,2026-04-09,1,iOS,1.3.0,SES84552,首页,5.4
E4004155,U33903,app_open,2026-04-16 16:52:48,2026-04-16,16,iOS,1.0.0,SES51717,我的,45.5
E4004156,U1405,app_open,2026-04-04 08:35:44,2026-04-04,8,Web,1.3.0,SES56783,首页,21.6
E4004157,U42882,page_view,2026-04-04 23:15:09,2026-04-04,23,Web,1.1.0,SES41489,我的,30.7
E4004158,U11709,page_view,2026-04-02 16:45:04,2026-04-02,16,iOS,1.1.0,SES27187,搜索,0.4
E4004159,U44037,click,2026-04-02 10:51:29,2026-04-02,10,Android,1.1.0,SES24262,我的,5.4
E4004160,U11147,app_open,2026-04-12 13:50:15,2026-04-12,13,iOS,1.2.0,SES96685,购物车,69.1
E4004161,U15895,page_view,2026-04-25 20:30:34,2026-04-25,20,Android,1.3.0,SES77387,购物车,0.8
E4004162,U23316,page_view,2026-04-03 15:24:55,2026-04-03,15,Web,1.0.0,SES12273,搜索,14.6
E4004163,U22770,logout,2026-04-11 01:26:11,2026-04-11,1,Android,1.0.0,SES19299,首页,158.6
E4004164,U31851,page_view,2026-04-15 05:02:11,2026-04-15,5,iOS,1.2.0,SES37214,购物车,19.4
E4004165,U4604,app_open,2026-04-30 19:46:08,2026-04-30,19,iOS,1.3.0,SES49984,我的,29.7
E4004166,U30468,page_view,2026-04-23 19:33:18,2026-04-23,19,Android,1.1.0,SES11279,首页,41.7
E4004167,U31642,page_view,2026-04-27 03:02:52,2026-04-27,3,iOS,1.2.0,SES70158,详情,28.4
E4004168,U36092,click,2026-04-28 00:44:33,2026-04-28,0,Android,1.3.0,SES81210,设置,45.4
E4004169,U24937,page_view,2026-04-26 01:12:43,2026-04-26,1,Android,1.2.0,SES19625,首页,27.2
E4004170,U40459,logout,2026-04-25 15:42:31,2026-04-25,15,Android,1.2.0,SES57028,设置,27.7
E4004171,U16646,page_view,2026-04-06 04:14:38,2026-04-06,4,iOS,1.2.0,SES75689,购物车,20.3
E4004172,U45484,click,2026-04-02 01:58:50,2026-04-02,1,Web,1.3.0,SES77994,搜索,26.2
E4004173,U24171,share,2026-04-11 05:55:27,2026-04-11,5,Web,1.0.0,SES56098,我的,7.4
E4004174,U40005,page_view,2026-04-21 12:45:07,2026-04-21,12,iOS,1.0.0,SES59241,我的,35.4
E4004175,U9826,page_view,2026-04-03 17:10:28,2026-04-03,17,Android,1.1.0,SES36808,搜索,22.3
E4004176,U4209,click,2026-04-29 03:59:50,2026-04-29,3,Android,1.3.0,SES60091,设置,13.5
E4004177,U12462,click,2026-04-02 03:44:14,2026-04-02,3,Web,1.2.0,SES22178,设置,104.8
E4004178,U2547,logout,2026-04-13 04:38:50,2026-04-13,4,iOS,1.2.0,SES34990,详情,7.4
E4004179,U3679,search,2026-04-16 16:40:03,2026-04-16,16,Web,1.3.0,SES59838,详情,19.0
E4004180,U44342,page_view,2026-04-30 23:02:44,2026-04-30,23,iOS,1.2.0,SES12602,详情,10.9
E4004181,U7276,register,2026-04-08 21:36:11,2026-04-08,21,iOS,1.1.0,SES42845,首页,7.6
E4004182,U16706,click,2026-04-25 00:20:12,2026-04-25,0,Android,1.1.0,SES25037,详情,9.7
E4004183,U23623,app_open,2026-04-30 06:05:46,2026-04-30,6,Android,1.1.0,SES35692,首页,19.7
E4004184,U35165,app_open,2026-04-13 11:48:13,2026-04-13,11,Android,1.1.0,SES81651,设置,46.9
E4004185,U20876,click,2026-04-20 03:10:52,2026-04-20,3,Web,1.0.0,SES42801,购物车,63.2
E4004186,U44370,click,2026-04-15 23:42:24,2026-04-15,23,Android,1.3.0,SES52006,首页,58.2
E4004187,U2230,page_view,2026-04-20 13:37:19,2026-04-20,13,iOS,1.0.0,SES96495,搜索,35.5
E4004188,U18957,app_open,2026-04-19 03:27:03,2026-04-19,3,iOS,1.2.0,SES39237,购物车,19.4
E4004189,U14423,app_open,2026-04-13 01:17:24,2026-04-13,1,Web,1.1.0,SES30515,设置,12.3
E4004190,U45658,search,2026-04-06 04:19:43,2026-04-06,4,Web,1.0.0,SES68732,搜索,4.5
E4004191,U2181,click,2026-04-01 02:52:57,2026-04-01,2,Android,1.3.0,SES28947,首页,78.9
E4004192,U3550,click,2026-04-26 19:55:20,2026-04-26,19,Android,1.3.0,SES38890,购物车,23.4
E4004193,U47272,click,2026-04-06 16:41:30,2026-04-06,16,Android,1.0.0,SES56225,购物车,1.9
E4004194,U40778,page_view,2026-04-18 18:24:43,2026-04-18,18,Web,1.3.0,SES96925,首页,15.3
E4004195,U32161,click,2026-04-24 09:38:54,2026-04-24,9,Android,1.3.0,SES83370,设置,25.5
E4004196,U41011,page_view,2026-04-06 15:16:21,2026-04-06,15,iOS,1.1.0,SES12273,详情,55.9
E4004197,U42109,purchase,2026-04-13 04:31:52,2026-04-13,4,iOS,1.3.0,SES79284,设置,32.7
E4004198,U4605,app_open,2026-04-06 13:19:48,2026-04-06,13,Web,1.3.0,SES39527,详情,5.0
E4004199,U45270,app_open,2026-04-11 08:56:09,2026-04-11,8,iOS,1.2.0,SES97093,购物车,83.9
E4004200,U40351,page_view,2026-04-21 22:11:43,2026-04-21,22,Web,1.3.0,SES71472,首页,8.7
E4004201,U43704,app_open,2026-04-22 04:06:19,2026-04-22,4,Web,1.0.0,SES50116,购物车,33.8
E4004202,U8032,click,2026-04-18 03:59:23,2026-04-18,3,Android,1.1.0,SES35391,购物车,38.6
E4004203,U5121,click,2026-04-26 14:34:49,2026-04-26,14,iOS,1.2.0,SES80477,购物车,4.6
E4004204,U49888,click,2026-04-10 13:19:22,2026-04-10,13,Web,1.2.0,SES43558,购物车,34.6
E4004205,U29151,purchase,2026-04-20 06:05:36,2026-04-20,6,Android,1.2.0,SES14764,设置,12.0
E4004206,U41820,click,2026-04-21 16:59:10,2026-04-21,16,Web,1.1.0,SES90496,首页,0.3
E4004207,U21602,page_view,2026-04-17 10:21:22,2026-04-17,10,Android,1.2.0,SES85045,详情,18.0
E4004208,U10950,page_view,2026-04-15 06:49:01,2026-04-15,6,Android,1.2.0,SES21658,首页,17.4
E4004209,U24027,page_view,2026-04-13 04:32:46,2026-04-13,4,Android,1.3.0,SES35342,详情,53.6
E4004210,U5049,app_open,2026-04-17 10:22:44,2026-04-17,10,Android,1.3.0,SES12537,详情,28.9
E4004211,U7929,click,2026-04-12 23:27:32,2026-04-12,23,Android,1.1.0,SES15802,设置,42.0
E4004212,U42135,search,2026-04-18 20:28:07,2026-04-18,20,Android,1.1.0,SES36795,首页,10.4
E4004213,U49920,click,2026-04-04 22:10:02,2026-04-04,22,Web,1.3.0,SES60443,购物车,4.1
E4004214,U39694,purchase,2026-04-09 20:50:33,2026-04-09,20,Android,1.3.0,SES27732,我的,0.3
E4004215,U40744,click,2026-04-23 03:18:35,2026-04-23,3,Android,1.0.0,SES89496,首页,34.7
E4004216,U32202,page_view,2026-04-04 11:08:41,2026-04-04,11,Web,1.3.0,SES35378,购物车,38.9
E4004217,U15676,click,2026-04-29 23:34:56,2026-04-29,23,Android,1.3.0,SES68507,设置,52.5
E4004218,U39041,page_view,2026-04-23 16:15:56,2026-04-23,16,Web,1.2.0,SES35142,设置,14.7
E4004219,U14554,app_open,2026-04-20 03:03:41,2026-04-20,3,Web,1.0.0,SES96694,我的,50.1
E4004220,U11545,page_view,2026-04-12 04:40:04,2026-04-12,4,iOS,1.0.0,SES38231,首页,48.1
E4004221,U42142,page_view,2026-04-18 23:17:16,2026-04-18,23,iOS,1.1.0,SES89338,我的,2.7
