ticket_id,customer_id,category,priority,channel,created_at,resolved_at,sla_hours,resolution_time_hours,sla_met,escalated,csat_score,agent_id
T501505,C3714,故障申报,P1,App,2026-02-03 13:00:00,2026-02-03 13:48:01,4,0.8,1,0,3,A196
T501506,C1244,故障申报,P1,在线,2026-04-26 02:00:00,2026-04-26 03:53:17,4,1.89,1,1,5,A189
T501507,C1590,咨询,P4,热线,2026-04-12 17:00:00,2026-04-13 02:10:28,72,9.17,1,0,4,A185
T501508,C3872,故障申报,P4,热线,2026-04-19 23:00:00,2026-04-20 23:08:14,72,24.14,1,0,4,A246
T501509,C3364,故障申报,P3,在线,2026-03-27 01:00:00,2026-03-27 01:44:49,24,0.75,1,0,4,A220
T501510,C3734,故障申报,P1,在线,2026-01-06 12:00:00,2026-01-06 13:04:54,4,1.08,1,0,5,A106
T501511,C3281,投诉,P1,邮件,2026-04-11 13:00:00,2026-04-11 13:30:00,4,0.5,1,0,5,A102
T501512,C1962,退订,P3,邮件,2026-02-19 10:00:00,2026-02-20 11:17:48,24,25.3,0,1,5,A129
T501513,C3359,故障申报,P1,在线,2026-02-24 15:00:00,2026-02-24 15:30:00,4,0.5,1,0,4,A134
T501514,C2296,投诉,P2,热线,2026-02-27 08:00:00,2026-02-27 09:45:09,8,1.75,1,0,5,A285
T501515,C3499,退订,P2,App,2026-03-11 06:00:00,2026-03-11 16:43:33,8,10.73,0,0,5,A252
T501516,C2007,咨询,P2,邮件,2026-02-07 01:00:00,2026-02-07 05:49:11,8,4.82,1,0,4,A111
T501517,C3285,故障申报,P1,邮件,2026-04-06 18:00:00,2026-04-06 19:38:29,4,1.64,1,0,4,A275
T501518,C3241,投诉,P1,在线,2026-02-15 18:00:00,2026-02-16 01:09:22,4,7.16,0,0,4,A261
T501519,C1623,投诉,P1,在线,2026-04-19 17:00:00,2026-04-19 19:58:18,4,2.97,1,0,3,A165
T501520,C1523,其他,P3,App,2026-04-20 22:00:00,2026-04-21 03:56:56,24,5.95,1,0,3,A207
T501521,C1592,业务变更,P3,热线,2026-02-18 05:00:00,2026-02-19 01:09:32,24,20.16,1,0,4,A127
T501522,C2427,故障申报,P4,在线,2026-03-24 19:00:00,2026-03-25 22:29:02,72,27.48,1,0,5,A221
T501523,C3592,退订,P2,邮件,2026-01-23 15:00:00,2026-01-24 00:36:39,8,9.61,0,0,5,A267
T501524,C3304,业务变更,P3,热线,2026-04-11 14:00:00,2026-04-11 15:36:57,24,1.62,1,1,3,A165
T501525,C3372,其他,P4,热线,2026-02-22 02:00:00,2026-02-23 01:20:17,72,23.34,1,0,5,A259
T501526,C1831,故障申报,P4,App,2026-02-25 23:00:00,2026-02-27 08:25:21,72,33.42,1,0,4,A235
T501527,C3597,投诉,P4,App,2026-01-12 11:00:00,2026-01-13 04:55:22,72,17.92,1,0,4,A173
T501528,C3606,退订,P2,在线,2026-02-03 20:00:00,2026-02-03 20:30:00,8,0.5,1,1,1,A159
T501529,C1807,其他,P1,邮件,2026-01-04 09:00:00,2026-01-04 10:32:00,4,1.53,1,0,4,A290
T501530,C3125,咨询,P4,App,2026-04-02 12:00:00,2026-04-05 00:28:20,72,60.47,1,0,4,A176
T501531,C3286,咨询,P1,App,2026-01-07 22:00:00,2026-01-08 01:04:09,4,3.07,1,0,2,A238
T501532,C3230,咨询,P1,App,2026-03-16 11:00:00,2026-03-16 11:30:00,4,0.5,1,0,4,A146
T501533,C1559,故障申报,P4,邮件,2026-01-04 15:00:00,2026-01-07 17:04:23,72,74.07,0,0,5,A220
T501534,C3559,业务变更,P4,热线,2026-03-04 23:00:00,2026-03-06 13:33:36,72,38.56,1,0,4,A226
T501535,C1454,业务变更,P4,邮件,2026-03-15 13:00:00,2026-03-15 16:58:05,72,3.97,1,0,5,A188
T501536,C3116,其他,P2,热线,2026-01-10 09:00:00,2026-01-10 09:51:31,8,0.86,1,0,5,A246
T501537,C1529,退订,P1,邮件,2026-04-26 10:00:00,2026-04-26 18:57:22,4,8.96,0,0,3,A280
T501538,C3551,业务变更,P1,在线,2026-02-15 03:00:00,2026-02-15 03:30:00,4,0.5,1,0,4,A106
T501539,C2666,故障申报,P3,在线,2026-02-19 10:00:00,2026-02-22 10:24:55,24,72.42,0,0,5,A175
T501540,C1557,投诉,P3,App,2026-01-14 20:00:00,2026-01-15 06:56:57,24,10.95,1,0,5,A277
T501541,C1648,业务变更,P4,App,2026-04-14 21:00:00,2026-04-17 18:09:35,72,69.16,1,0,3,A131
T501542,C2555,业务变更,P4,App,2026-01-10 09:00:00,2026-01-11 07:48:56,72,22.82,1,0,3,A145
T501543,C2534,其他,P3,在线,2026-03-18 19:00:00,2026-03-20 12:07:05,24,41.12,0,0,4,A176
T501544,C2104,业务变更,P3,App,2026-01-12 17:00:00,2026-01-13 05:04:11,24,12.07,1,1,4,A233
T501545,C3658,退订,P4,邮件,2026-02-21 02:00:00,2026-02-22 05:08:42,72,27.15,1,0,4,A239
T501546,C3401,投诉,P1,邮件,2026-01-01 23:00:00,2026-01-01 23:59:15,4,0.99,1,0,5,A208
T501547,C3739,咨询,P4,邮件,2026-04-24 08:00:00,2026-04-25 04:13:07,72,20.22,1,0,5,A163
T501548,C3862,故障申报,P2,邮件,2026-02-13 03:00:00,2026-02-13 08:20:12,8,5.34,1,0,4,A142
T501549,C3651,咨询,P1,邮件,2026-04-26 00:00:00,2026-04-26 00:30:00,4,0.5,1,0,4,A155
T501550,C2296,咨询,P4,App,2026-03-03 15:00:00,2026-03-03 17:20:57,72,2.35,1,0,4,A290
T501551,C2158,业务变更,P1,在线,2026-02-05 15:00:00,2026-02-05 16:55:23,4,1.92,1,0,3,A223
T501552,C1791,咨询,P3,邮件,2026-03-11 02:00:00,2026-03-14 01:46:53,24,71.78,0,0,4,A264
T501553,C2663,业务变更,P1,App,2026-04-26 10:00:00,2026-04-26 13:04:36,4,3.08,1,0,5,A278
T501554,C1980,故障申报,P1,App,2026-01-14 02:00:00,2026-01-14 03:48:44,4,1.81,1,0,4,A262
T501555,C2712,其他,P1,App,2026-03-12 07:00:00,2026-03-12 08:32:16,4,1.54,1,1,4,A194
T501556,C3748,退订,P4,App,2026-03-13 20:00:00,2026-03-14 06:37:30,72,10.63,1,0,5,A219
T501557,C2865,其他,P4,邮件,2026-03-20 19:00:00,2026-03-22 02:00:42,72,31.01,1,0,4,A130
T501558,C2846,退订,P2,邮件,2026-01-22 20:00:00,2026-01-22 22:51:50,8,2.86,1,0,1,A234
T501559,C3264,其他,P3,在线,2026-01-06 21:00:00,2026-01-06 22:21:52,24,1.36,1,0,4,A186
T501560,C2738,其他,P2,在线,2026-04-13 01:00:00,2026-04-13 05:02:01,8,4.03,1,0,5,A123
T501561,C1565,咨询,P4,在线,2026-01-05 18:00:00,2026-01-08 11:36:13,72,65.6,1,0,5,A218
T501562,C1518,退订,P4,热线,2026-03-08 18:00:00,2026-03-10 12:14:31,72,42.24,1,0,5,A129
T501563,C3912,投诉,P2,在线,2026-01-22 07:00:00,2026-01-22 08:10:31,8,1.18,1,0,5,A276
T501564,C1507,业务变更,P2,在线,2026-03-12 22:00:00,2026-03-13 06:32:03,8,8.53,0,0,4,A144
T501565,C1533,业务变更,P1,热线,2026-04-05 14:00:00,2026-04-05 15:24:37,4,1.41,1,0,2,A296
T501566,C3947,其他,P4,热线,2026-01-22 04:00:00,2026-01-23 10:32:15,72,30.54,1,0,5,A163
T501567,C1135,咨询,P1,邮件,2026-02-23 21:00:00,2026-02-23 22:07:02,4,1.12,1,0,4,A140
T501568,C1427,业务变更,P1,邮件,2026-02-18 15:00:00,2026-02-18 20:52:44,4,5.88,0,0,4,A124
T501569,C2344,其他,P1,在线,2026-02-12 02:00:00,2026-02-12 03:58:09,4,1.97,1,0,5,A229
T501570,C2969,咨询,P2,邮件,2026-03-21 06:00:00,2026-03-21 11:47:14,8,5.79,1,0,4,A241
T501571,C2762,退订,P2,热线,2026-02-21 03:00:00,2026-02-21 08:37:04,8,5.62,1,0,5,A247
T501572,C2729,投诉,P4,App,2026-01-04 19:00:00,2026-01-05 19:53:43,72,24.9,1,0,5,A109
T501573,C3714,退订,P3,热线,2026-03-21 02:00:00,2026-03-21 03:26:38,24,1.44,1,0,3,A165
T501574,C1172,咨询,P2,在线,2026-01-10 18:00:00,2026-01-11 13:33:23,8,19.56,0,0,3,A165
T501575,C2852,投诉,P2,在线,2026-03-01 09:00:00,2026-03-01 09:37:15,8,0.62,1,0,4,A288
T501576,C2088,投诉,P3,热线,2026-03-04 16:00:00,2026-03-05 09:59:31,24,17.99,1,0,1,A163
T501577,C1460,故障申报,P1,热线,2026-01-16 01:00:00,2026-01-16 02:38:17,4,1.64,1,0,3,A267
T501578,C2513,故障申报,P1,在线,2026-02-17 20:00:00,2026-02-17 22:48:20,4,2.81,1,0,4,A188
T501579,C3038,其他,P4,在线,2026-03-08 15:00:00,2026-03-09 08:41:32,72,17.69,1,0,5,A199
T501580,C3669,咨询,P2,App,2026-04-15 19:00:00,2026-04-15 20:23:53,8,1.4,1,0,4,A225
T501581,C2299,退订,P4,邮件,2026-04-03 23:00:00,2026-04-07 01:14:21,72,74.24,0,0,4,A105
T501582,C3926,咨询,P3,App,2026-04-19 01:00:00,2026-04-19 14:02:08,24,13.04,1,0,5,A218
T501583,C3575,咨询,P4,在线,2026-04-27 20:00:00,2026-04-28 12:17:18,72,16.29,1,0,4,A231
T501584,C2251,业务变更,P2,在线,2026-01-22 04:00:00,2026-01-22 04:59:28,8,0.99,1,0,5,A209
T501585,C1564,故障申报,P3,在线,2026-04-10 03:00:00,2026-04-11 08:37:04,24,29.62,0,0,4,A294
T501586,C2346,故障申报,P4,App,2026-02-17 20:00:00,2026-02-18 03:14:21,72,7.24,1,0,4,A155
T501587,C1779,投诉,P2,App,2026-03-20 18:00:00,2026-03-20 21:57:22,8,3.96,1,0,4,A239
T501588,C2538,业务变更,P4,在线,2026-04-26 11:00:00,2026-04-28 06:25:12,72,43.42,1,0,5,A196
T501589,C1711,咨询,P4,热线,2026-02-15 07:00:00,2026-02-17 18:25:36,72,59.43,1,0,5,A281
T501590,C2902,投诉,P4,在线,2026-02-26 03:00:00,2026-03-05 06:49:51,72,171.83,0,0,3,A171
T501591,C3084,业务变更,P4,热线,2026-04-03 02:00:00,2026-04-03 15:02:14,72,13.04,1,0,3,A191
T501592,C3182,退订,P3,热线,2026-01-12 01:00:00,2026-01-12 04:31:48,24,3.53,1,0,5,A178
T501593,C1298,投诉,P4,邮件,2026-02-18 16:00:00,2026-02-18 16:41:39,72,0.69,1,0,5,A239
T501594,C1379,其他,P4,App,2026-04-16 19:00:00,2026-04-19 06:41:07,72,59.69,1,1,4,A183
T501595,C1931,业务变更,P1,App,2026-01-25 04:00:00,2026-01-25 04:30:00,4,0.5,1,0,5,A273
T501596,C3250,咨询,P1,在线,2026-04-05 16:00:00,2026-04-06 00:54:58,4,8.92,0,0,5,A251
T501597,C1632,咨询,P1,热线,2026-02-23 00:00:00,2026-02-23 02:26:18,4,2.44,1,0,5,A225
T501598,C3328,其他,P4,App,2026-03-19 05:00:00,2026-03-20 20:59:20,72,39.99,1,0,4,A191
T501599,C2978,业务变更,P2,热线,2026-04-13 13:00:00,2026-04-13 13:30:00,8,0.5,1,0,4,A294
T501600,C1845,其他,P3,邮件,2026-01-24 11:00:00,2026-01-25 09:19:49,24,22.33,1,0,4,A185
T501601,C2609,咨询,P2,热线,2026-03-05 12:00:00,2026-03-05 15:25:02,8,3.42,1,0,4,A156
T501602,C1027,故障申报,P4,App,2026-02-01 02:00:00,2026-02-01 05:41:38,72,3.69,1,0,4,A234
T501603,C3878,咨询,P4,在线,2026-01-13 04:00:00,2026-01-20 15:34:37,72,179.58,0,0,4,A129
T501604,C2090,业务变更,P2,App,2026-04-25 06:00:00,2026-04-25 10:19:06,8,4.32,1,0,5,A206
T501605,C2837,退订,P3,热线,2026-04-24 06:00:00,2026-04-24 06:55:19,24,0.92,1,0,4,A269
T501606,C3850,故障申报,P1,邮件,2026-01-19 04:00:00,2026-01-19 04:30:00,4,0.5,1,0,2,A155
T501607,C1597,其他,P4,在线,2026-02-27 16:00:00,2026-02-27 20:22:18,72,4.37,1,0,4,A161
T501608,C1743,咨询,P4,热线,2026-02-17 00:00:00,2026-02-17 07:51:11,72,7.85,1,0,4,A214
T501609,C3427,投诉,P4,App,2026-01-07 03:00:00,2026-01-07 22:56:34,72,19.94,1,0,1,A228
T501610,C1181,业务变更,P2,App,2026-01-12 08:00:00,2026-01-12 10:07:18,8,2.12,1,1,5,A157
T501611,C1149,咨询,P3,邮件,2026-01-18 17:00:00,2026-01-18 20:10:07,24,3.17,1,0,5,A244
T501612,C2713,业务变更,P2,热线,2026-02-10 19:00:00,2026-02-10 21:53:26,8,2.89,1,0,4,A142
T501613,C1733,其他,P4,热线,2026-03-03 12:00:00,2026-03-09 06:35:34,72,138.59,0,1,2,A152
T501614,C2513,故障申报,P2,邮件,2026-02-26 09:00:00,2026-02-26 09:30:00,8,0.5,1,0,5,A273
T501615,C2873,业务变更,P3,App,2026-01-07 04:00:00,2026-01-07 05:58:18,24,1.97,1,0,4,A110
T501616,C1840,咨询,P1,在线,2026-04-14 08:00:00,2026-04-14 09:27:45,4,1.46,1,0,4,A183
T501617,C3752,业务变更,P3,在线,2026-01-01 10:00:00,2026-01-01 22:14:24,24,12.24,1,0,4,A232
T501618,C1967,退订,P4,在线,2026-04-02 23:00:00,2026-04-03 13:27:33,72,14.46,1,0,5,A137
T501619,C3063,投诉,P2,热线,2026-04-05 14:00:00,2026-04-05 16:58:26,8,2.97,1,0,3,A299
T501620,C1847,其他,P4,热线,2026-02-01 03:00:00,2026-02-06 02:17:12,72,119.29,0,0,3,A218
T501621,C3325,故障申报,P3,在线,2026-04-01 00:00:00,2026-04-01 00:30:00,24,0.5,1,0,5,A293
T501622,C3087,咨询,P4,在线,2026-04-17 17:00:00,2026-04-19 05:43:24,72,36.72,1,0,3,A161
T501623,C1317,退订,P4,在线,2026-03-06 07:00:00,2026-03-06 23:33:26,72,16.56,1,1,5,A148
T501624,C1359,故障申报,P2,App,2026-03-08 20:00:00,2026-03-08 20:35:43,8,0.6,1,0,3,A216
T501625,C1147,投诉,P2,在线,2026-02-19 10:00:00,2026-02-19 10:30:00,8,0.5,1,0,4,A182
T501626,C3711,投诉,P4,热线,2026-03-07 18:00:00,2026-03-07 20:58:25,72,2.97,1,0,4,A259
T501627,C2235,投诉,P2,App,2026-04-05 01:00:00,2026-04-05 01:40:23,8,0.67,1,0,4,A231
T501628,C2750,咨询,P4,App,2026-02-26 23:00:00,2026-02-28 02:45:23,72,27.76,1,0,5,A208
T501629,C1744,退订,P2,邮件,2026-04-15 10:00:00,2026-04-16 09:16:18,8,23.27,0,1,4,A240
T501630,C2352,其他,P4,App,2026-01-03 13:00:00,2026-01-05 02:51:32,72,37.86,1,1,5,A243
T501631,C2124,故障申报,P2,App,2026-01-20 07:00:00,2026-01-20 08:12:55,8,1.22,1,0,4,A185
T501632,C3195,故障申报,P4,在线,2026-03-27 07:00:00,2026-04-01 19:27:45,72,132.46,0,0,3,A106
T501633,C2956,其他,P4,App,2026-03-24 05:00:00,2026-03-25 11:03:23,72,30.06,1,0,5,A149
T501634,C2769,投诉,P2,在线,2026-03-05 15:00:00,2026-03-05 15:30:00,8,0.5,1,0,4,A266
T501635,C3194,咨询,P3,热线,2026-04-01 09:00:00,2026-04-01 14:50:31,24,5.84,1,0,1,A109
T501636,C1226,咨询,P4,热线,2026-01-01 18:00:00,2026-01-02 22:12:46,72,28.21,1,0,5,A162
T501637,C3535,故障申报,P1,App,2026-04-09 08:00:00,2026-04-09 14:05:15,4,6.09,0,0,4,A106
T501638,C2449,其他,P2,在线,2026-01-05 03:00:00,2026-01-05 08:20:08,8,5.34,1,1,4,A274
T501639,C3381,其他,P3,热线,2026-04-17 05:00:00,2026-04-17 05:52:05,24,0.87,1,0,5,A213
T501640,C3950,咨询,P1,邮件,2026-03-04 12:00:00,2026-03-04 14:11:31,4,2.19,1,0,2,A253
T501641,C1960,故障申报,P4,热线,2026-03-12 23:00:00,2026-03-14 06:16:02,72,31.27,1,0,5,A230
T501642,C2708,咨询,P4,App,2026-04-13 19:00:00,2026-04-13 19:34:55,72,0.58,1,0,5,A123
T501643,C3230,业务变更,P4,在线,2026-02-10 05:00:00,2026-02-10 10:52:29,72,5.87,1,0,4,A125
T501644,C2711,业务变更,P4,热线,2026-04-24 20:00:00,2026-04-24 23:48:52,72,3.81,1,0,4,A267
T501645,C2596,其他,P3,热线,2026-02-24 17:00:00,2026-02-25 03:42:08,24,10.7,1,0,4,A173
T501646,C2649,故障申报,P2,热线,2026-03-24 10:00:00,2026-03-24 13:56:09,8,3.94,1,0,5,A115
T501647,C1356,投诉,P1,热线,2026-03-09 23:00:00,2026-03-10 03:13:22,4,4.22,0,0,4,A117
T501648,C1163,退订,P3,App,2026-04-22 18:00:00,2026-04-23 06:20:23,24,12.34,1,0,5,A241
T501649,C3739,业务变更,P1,热线,2026-02-05 08:00:00,2026-02-05 08:54:53,4,0.91,1,0,4,A191
T501650,C3607,投诉,P1,邮件,2026-03-24 22:00:00,2026-03-25 00:02:45,4,2.05,1,0,4,A226
T501651,C3528,其他,P4,App,2026-01-19 17:00:00,2026-01-20 17:05:07,72,24.09,1,0,3,A262
T501652,C2614,其他,P4,在线,2026-03-12 21:00:00,2026-03-21 04:59:55,72,200.0,0,0,5,A121
T501653,C1249,故障申报,P2,邮件,2026-04-11 17:00:00,2026-04-11 20:31:50,8,3.53,1,0,3,A124
T501654,C2585,故障申报,P2,在线,2026-01-16 17:00:00,2026-01-16 23:16:28,8,6.27,1,0,4,A275
T501655,C1257,咨询,P4,邮件,2026-02-27 09:00:00,2026-02-28 06:26:51,72,21.45,1,0,2,A173
T501656,C3572,故障申报,P3,在线,2026-04-16 13:00:00,2026-04-17 15:29:38,24,26.49,0,0,5,A136
T501657,C3265,业务变更,P4,在线,2026-04-25 14:00:00,2026-04-26 00:08:50,72,10.15,1,0,3,A196
T501658,C2468,故障申报,P3,邮件,2026-02-18 08:00:00,2026-02-18 22:03:02,24,14.05,1,0,5,A255
T501659,C1437,业务变更,P2,App,2026-03-09 01:00:00,2026-03-09 02:08:20,8,1.14,1,0,4,A235
T501660,C2134,咨询,P3,热线,2026-02-13 09:00:00,2026-02-14 06:17:20,24,21.29,1,0,5,A216
T501661,C1466,故障申报,P4,在线,2026-01-18 07:00:00,2026-01-22 17:16:32,72,106.28,0,0,2,A189
T501662,C3073,其他,P4,App,2026-02-21 04:00:00,2026-02-23 09:56:08,72,53.94,1,1,4,A132
T501663,C2859,业务变更,P4,在线,2026-02-07 01:00:00,2026-02-10 06:39:07,72,77.65,0,0,5,A188
T501664,C1039,业务变更,P1,在线,2026-03-14 19:00:00,2026-03-14 19:32:04,4,0.53,1,0,5,A145
T501665,C3026,咨询,P2,在线,2026-01-01 03:00:00,2026-01-01 04:55:14,8,1.92,1,0,5,A144
T501666,C2314,退订,P1,热线,2026-01-15 07:00:00,2026-01-15 13:13:12,4,6.22,0,0,4,A269
T501667,C3495,故障申报,P1,在线,2026-02-09 15:00:00,2026-02-09 16:50:06,4,1.84,1,0,5,A201
T501668,C2608,业务变更,P3,热线,2026-01-13 16:00:00,2026-01-14 10:14:22,24,18.24,1,0,4,A159
T501669,C1956,故障申报,P1,在线,2026-01-17 08:00:00,2026-01-17 09:20:50,4,1.35,1,0,5,A178
T501670,C1022,业务变更,P4,热线,2026-01-06 21:00:00,2026-01-07 19:39:34,72,22.66,1,0,2,A196
T501671,C2209,其他,P4,App,2026-04-07 07:00:00,2026-04-07 18:52:44,72,11.88,1,1,4,A117
T501672,C2924,退订,P4,在线,2026-04-19 12:00:00,2026-04-20 09:44:15,72,21.74,1,1,5,A276
T501673,C3210,业务变更,P1,在线,2026-04-03 21:00:00,2026-04-03 21:58:47,4,0.98,1,0,4,A276
T501674,C1782,投诉,P1,App,2026-02-01 09:00:00,2026-02-01 09:59:27,4,0.99,1,1,5,A143
T501675,C1108,退订,P3,App,2026-01-23 19:00:00,2026-01-23 22:34:31,24,3.58,1,0,5,A298
T501676,C1516,退订,P2,在线,2026-04-05 19:00:00,2026-04-06 02:30:47,8,7.51,1,0,5,A139
T501677,C3773,退订,P2,热线,2026-04-08 07:00:00,2026-04-08 13:31:39,8,6.53,1,0,5,A175
T501678,C2999,退订,P3,热线,2026-03-09 21:00:00,2026-03-10 04:51:57,24,7.87,1,0,4,A248
T501679,C3215,其他,P1,热线,2026-04-05 19:00:00,2026-04-05 22:05:53,4,3.1,1,0,1,A109
T501680,C3850,咨询,P4,在线,2026-01-20 02:00:00,2026-01-22 05:48:51,72,51.81,1,0,3,A285
T501681,C3968,故障申报,P2,邮件,2026-02-05 19:00:00,2026-02-06 08:41:01,8,13.68,0,0,1,A210
T501682,C1603,故障申报,P2,邮件,2026-03-11 02:00:00,2026-03-11 03:24:21,8,1.41,1,0,4,A166
T501683,C3644,退订,P3,App,2026-04-23 15:00:00,2026-04-23 16:13:59,24,1.23,1,0,4,A163
T501684,C3833,其他,P4,邮件,2026-01-24 07:00:00,2026-01-27 23:07:22,72,88.12,0,1,3,A288
T501685,C2614,投诉,P3,在线,2026-02-06 14:00:00,2026-02-07 04:35:10,24,14.59,1,0,5,A203
T501686,C1324,其他,P4,App,2026-04-13 19:00:00,2026-04-13 19:30:00,72,0.5,1,0,4,A189
T501687,C2178,退订,P3,邮件,2026-02-11 02:00:00,2026-02-11 05:06:23,24,3.11,1,0,3,A103
T501688,C3085,故障申报,P4,邮件,2026-02-05 08:00:00,2026-02-05 08:30:00,72,0.5,1,0,5,A100
T501689,C1310,退订,P3,App,2026-02-20 14:00:00,2026-02-22 19:38:32,24,53.64,0,0,5,A218
T501690,C1095,故障申报,P2,邮件,2026-03-22 07:00:00,2026-03-22 14:06:49,8,7.11,1,0,3,A199
T501691,C3707,退订,P3,热线,2026-01-16 21:00:00,2026-01-16 22:31:30,24,1.53,1,0,1,A131
T501692,C3978,投诉,P2,热线,2026-04-01 08:00:00,2026-04-01 17:10:57,8,9.18,0,0,3,A283
T501693,C3342,投诉,P1,热线,2026-04-27 06:00:00,2026-04-27 06:48:03,4,0.8,1,0,5,A235
T501694,C3757,投诉,P3,在线,2026-02-19 19:00:00,2026-02-20 04:15:15,24,9.25,1,1,1,A266
T501695,C3726,业务变更,P2,在线,2026-01-04 22:00:00,2026-01-05 02:54:26,8,4.91,1,0,4,A182
T501696,C3424,其他,P1,在线,2026-01-20 15:00:00,2026-01-20 23:51:26,4,8.86,0,0,4,A277
T501697,C3040,咨询,P4,热线,2026-03-19 16:00:00,2026-03-20 00:54:17,72,8.9,1,0,4,A160
T501698,C3948,退订,P3,热线,2026-04-20 18:00:00,2026-04-20 19:07:32,24,1.13,1,0,4,A257
T501699,C3293,其他,P4,邮件,2026-03-09 12:00:00,2026-03-09 22:44:35,72,10.74,1,0,5,A232
T501700,C2185,投诉,P4,邮件,2026-03-19 15:00:00,2026-03-19 18:22:23,72,3.37,1,0,4,A199
T501701,C1364,退订,P1,热线,2026-04-04 08:00:00,2026-04-04 08:30:00,4,0.5,1,0,4,A127
T501702,C3831,咨询,P4,App,2026-04-03 00:00:00,2026-04-03 13:37:28,72,13.62,1,0,4,A191
T501703,C3720,投诉,P1,在线,2026-01-18 04:00:00,2026-01-18 06:31:02,4,2.52,1,1,4,A205
T501704,C3592,咨询,P2,App,2026-01-25 10:00:00,2026-01-25 12:59:18,8,2.99,1,0,4,A194
T501705,C2738,业务变更,P2,在线,2026-01-13 06:00:00,2026-01-13 06:30:00,8,0.5,1,1,3,A163
T501706,C1457,咨询,P2,在线,2026-02-03 21:00:00,2026-02-04 04:43:35,8,7.73,1,1,5,A254
T501707,C1391,咨询,P1,邮件,2026-04-10 15:00:00,2026-04-10 16:12:50,4,1.21,1,0,1,A186
T501708,C2256,投诉,P2,在线,2026-01-03 09:00:00,2026-01-03 19:29:56,8,10.5,0,1,4,A267
T501709,C3610,故障申报,P1,在线,2026-02-22 15:00:00,2026-02-22 17:44:31,4,2.74,1,0,5,A121
T501710,C1516,业务变更,P3,App,2026-04-17 01:00:00,2026-04-17 02:25:47,24,1.43,1,0,5,A282
T501711,C2593,投诉,P4,热线,2026-03-27 11:00:00,2026-03-28 02:08:34,72,15.14,1,0,5,A121
T501712,C3954,故障申报,P3,在线,2026-04-07 23:00:00,2026-04-08 20:00:56,24,21.02,1,0,5,A199
T501713,C1655,其他,P4,邮件,2026-04-09 03:00:00,2026-04-10 01:25:31,72,22.43,1,0,4,A220
T501714,C2020,退订,P2,App,2026-02-06 19:00:00,2026-02-06 20:04:34,8,1.08,1,0,5,A281
T501715,C3953,投诉,P4,邮件,2026-03-01 22:00:00,2026-03-02 10:06:56,72,12.12,1,0,5,A263
T501716,C2704,退订,P2,邮件,2026-03-14 22:00:00,2026-03-15 00:06:21,8,2.11,1,0,5,A103
T501717,C3412,故障申报,P1,邮件,2026-04-08 23:00:00,2026-04-09 00:55:42,4,1.93,1,0,2,A254
T501718,C1880,业务变更,P4,App,2026-02-11 01:00:00,2026-02-11 03:56:03,72,2.93,1,0,3,A118
T501719,C3779,投诉,P1,App,2026-02-21 16:00:00,2026-02-21 16:30:00,4,0.5,1,0,5,A114
T501720,C2376,退订,P1,在线,2026-01-06 21:00:00,2026-01-07 00:04:29,4,3.07,1,0,5,A244
T501721,C2311,其他,P3,热线,2026-04-18 05:00:00,2026-04-18 17:07:19,24,12.12,1,0,5,A299
T501722,C2792,投诉,P3,在线,2026-01-20 04:00:00,2026-01-20 20:26:52,24,16.45,1,0,5,A288
T501723,C1737,业务变更,P2,邮件,2026-02-26 14:00:00,2026-02-26 21:12:03,8,7.2,1,0,3,A297
T501724,C3679,退订,P4,App,2026-02-05 08:00:00,2026-02-06 16:05:16,72,32.09,1,0,4,A275
T501725,C1361,故障申报,P4,App,2026-01-16 19:00:00,2026-01-16 23:42:44,72,4.71,1,0,4,A292
T501726,C1103,故障申报,P1,App,2026-02-23 05:00:00,2026-02-23 12:51:47,4,7.86,0,0,5,A223
T501727,C1327,投诉,P1,在线,2026-03-02 23:00:00,2026-03-03 05:47:08,4,6.79,0,0,4,A234
T501728,C1830,业务变更,P2,在线,2026-01-11 01:00:00,2026-01-11 03:21:01,8,2.35,1,0,4,A282
T501729,C1985,咨询,P3,热线,2026-04-09 01:00:00,2026-04-10 07:51:08,24,30.85,0,0,4,A127
T501730,C1422,业务变更,P4,App,2026-04-25 16:00:00,2026-04-28 19:36:01,72,75.6,0,0,3,A128
T501731,C1540,业务变更,P1,在线,2026-01-19 03:00:00,2026-01-19 04:53:39,4,1.89,1,1,5,A192
T501732,C2216,投诉,P3,App,2026-03-09 00:00:00,2026-03-09 06:49:47,24,6.83,1,1,5,A111
T501733,C1175,投诉,P2,邮件,2026-03-01 07:00:00,2026-03-01 12:52:18,8,5.87,1,0,5,A227
T501734,C3988,咨询,P3,邮件,2026-01-05 03:00:00,2026-01-06 14:12:16,24,35.2,0,0,5,A152
T501735,C2911,业务变更,P1,在线,2026-02-11 19:00:00,2026-02-11 19:30:00,4,0.5,1,0,4,A171
T501736,C2099,投诉,P1,App,2026-03-19 08:00:00,2026-03-19 08:30:00,4,0.5,1,1,3,A243
T501737,C1198,其他,P1,App,2026-03-13 00:00:00,2026-03-13 02:46:15,4,2.77,1,0,4,A167
T501738,C3799,咨询,P2,邮件,2026-02-08 00:00:00,2026-02-08 08:52:38,8,8.88,0,0,4,A277
T501739,C2112,咨询,P3,热线,2026-04-22 19:00:00,2026-04-22 22:07:24,24,3.12,1,0,5,A286
T501740,C2102,投诉,P1,App,2026-03-24 09:00:00,2026-03-24 17:57:10,4,8.95,0,0,5,A104
