user_id,plan_code,cohort,region,city_tier,age_group,month,arpu_value,prev_arpu,arpu_change_pct,churn_flag,migration_date
U101652,P-青年,5G_legacy_migration,华南,T4,46-60,2026-06,89.81,91.49,-1.83,0,2026-04-15
U101652,P-青年,5G_legacy_migration,华中,T1,46-60,2026-07,99.19,99.01,0.18,0,2026-04-15
U101652,P-青年,5G_legacy_migration,华东,T4,26-35,2026-08,103.3,103.76,-0.45,0,2026-04-15
U101652,P-青年,5G_legacy_migration,华中,T3,46-60,2026-09,102.23,97.57,4.77,0,2026-04-15
U101652,P-青年,5G_legacy_migration,东北,T4,26-35,2026-10,88.71,90.96,-2.48,0,2026-04-15
U101652,P-青年,5G_legacy_migration,华北,T4,36-45,2026-11,99.5,98.93,0.58,0,2026-04-15
U101652,P-青年,5G_legacy_migration,华东,T3,18-25,2026-12,94.52,98.7,-4.24,0,2026-04-15
U101653,P-5G-199,5G_legacy_migration,华南,T2,46-60,2026-01,98.56,93.98,4.88,0,2026-02-15
U101653,P-5G-199,5G_legacy_migration,华中,T2,46-60,2026-02,89.9,86.13,4.38,0,2026-02-15
U101653,P-5G-199,5G_legacy_migration,华东,T3,60+,2026-03,70.85,72.99,-2.93,1,2026-02-15
U101653,P-5G-199,5G_legacy_migration,华北,T2,26-35,2026-04,73.03,73.41,-0.52,0,2026-02-15
U101653,P-5G-199,5G_legacy_migration,西南,T1,18-25,2026-05,75.0,74.14,1.16,0,2026-02-15
U101653,P-5G-199,5G_legacy_migration,华东,T2,60+,2026-06,72.0,75.17,-4.22,0,2026-02-15
U101653,P-5G-199,5G_legacy_migration,华南,T2,46-60,2026-07,72.63,73.25,-0.85,0,2026-02-15
U101653,P-5G-199,5G_legacy_migration,华中,T1,18-25,2026-08,67.36,64.08,5.12,0,2026-02-15
U101653,P-5G-199,5G_legacy_migration,西南,T2,46-60,2026-09,67.51,69.23,-2.48,0,2026-02-15
U101653,P-5G-199,5G_legacy_migration,西南,T3,46-60,2026-10,65.75,64.93,1.25,0,2026-02-15
U101653,P-5G-199,5G_legacy_migration,华东,T4,46-60,2026-11,62.43,62.46,-0.05,0,2026-02-15
U101653,P-5G-199,5G_legacy_migration,华北,T3,36-45,2026-12,61.71,59.69,3.38,1,2026-02-15
U101654,P-4G-59,young_user,华北,T3,18-25,2026-01,137.34,139.71,-1.7,0,
U101654,P-4G-59,young_user,华北,T2,36-45,2026-02,138.92,137.74,0.86,0,
U101654,P-4G-59,young_user,华中,T3,46-60,2026-03,144.46,151.58,-4.7,0,
U101654,P-4G-59,young_user,华中,T1,18-25,2026-04,136.85,131.16,4.34,0,
U101654,P-4G-59,young_user,西南,T1,36-45,2026-05,133.27,131.31,1.49,0,
U101654,P-4G-59,young_user,华中,T1,26-35,2026-06,136.17,141.67,-3.88,0,
U101654,P-4G-59,young_user,东北,T4,26-35,2026-07,140.68,139.01,1.2,0,
U101654,P-4G-59,young_user,华南,T3,46-60,2026-08,145.0,144.56,0.31,0,
U101654,P-4G-59,young_user,华中,T3,46-60,2026-09,146.59,152.83,-4.08,0,
U101654,P-4G-59,young_user,华北,T2,36-45,2026-10,139.32,132.98,4.76,0,
U101654,P-4G-59,young_user,华中,T1,36-45,2026-11,146.69,143.29,2.37,0,
U101654,P-4G-59,young_user,华北,T2,26-35,2026-12,136.03,133.64,1.79,0,
U101655,P-5G-99,5G_legacy_migration,西南,T2,26-35,2026-01,116.31,113.52,2.46,0,2026-03-15
U101655,P-5G-99,5G_legacy_migration,华北,T2,46-60,2026-02,113.93,119.07,-4.32,0,2026-03-15
U101655,P-5G-99,5G_legacy_migration,华北,T4,18-25,2026-03,109.43,105.09,4.13,0,2026-03-15
U101655,P-5G-99,5G_legacy_migration,东北,T1,60+,2026-04,87.52,87.71,-0.22,0,2026-03-15
U101655,P-5G-99,5G_legacy_migration,西南,T1,46-60,2026-05,86.35,84.18,2.58,0,2026-03-15
U101655,P-5G-99,5G_legacy_migration,华中,T2,60+,2026-06,80.09,79.05,1.32,0,2026-03-15
U101655,P-5G-99,5G_legacy_migration,华中,T3,60+,2026-07,81.18,77.18,5.19,0,2026-03-15
U101655,P-5G-99,5G_legacy_migration,华东,T3,46-60,2026-08,87.04,85.89,1.34,0,2026-03-15
U101655,P-5G-99,5G_legacy_migration,华北,T1,36-45,2026-09,78.12,77.23,1.16,1,2026-03-15
U101655,P-5G-99,5G_legacy_migration,华南,T2,26-35,2026-10,84.16,81.27,3.56,1,2026-03-15
U101655,P-5G-99,5G_legacy_migration,东北,T4,46-60,2026-11,87.38,83.91,4.13,0,2026-03-15
U101655,P-5G-99,5G_legacy_migration,华南,T2,46-60,2026-12,89.93,91.86,-2.1,0,2026-03-15
U101656,P-5G-199,4G_retain,西南,T2,46-60,2026-01,124.36,119.24,4.3,0,
U101656,P-5G-199,4G_retain,华中,T3,26-35,2026-02,116.49,120.01,-2.93,0,
U101656,P-5G-199,4G_retain,东北,T3,18-25,2026-03,122.61,120.35,1.88,0,
U101656,P-5G-199,4G_retain,华东,T2,36-45,2026-04,120.42,119.91,0.43,0,
U101656,P-5G-199,4G_retain,东北,T2,36-45,2026-05,123.41,126.36,-2.33,0,
U101656,P-5G-199,4G_retain,华中,T2,18-25,2026-06,116.56,112.63,3.49,0,
U101656,P-5G-199,4G_retain,华南,T3,46-60,2026-07,118.34,119.75,-1.18,0,
U101656,P-5G-199,4G_retain,华北,T2,60+,2026-08,122.82,118.01,4.08,0,
U101656,P-5G-199,4G_retain,华中,T4,46-60,2026-09,114.31,112.16,1.91,0,
U101656,P-5G-199,4G_retain,华中,T1,46-60,2026-10,121.91,124.86,-2.36,0,
U101656,P-5G-199,4G_retain,华南,T3,36-45,2026-11,119.51,122.0,-2.04,0,
U101656,P-5G-199,4G_retain,华南,T4,36-45,2026-12,118.63,120.79,-1.78,0,
U101657,P-4G-59,young_user,华中,T4,26-35,2026-01,73.64,75.29,-2.19,0,
U101657,P-4G-59,young_user,华南,T2,18-25,2026-02,77.51,81.01,-4.31,0,
U101657,P-4G-59,young_user,华东,T4,18-25,2026-03,78.54,77.0,1.99,0,
U101657,P-4G-59,young_user,华南,T4,26-35,2026-04,75.49,75.8,-0.41,0,
U101657,P-4G-59,young_user,华东,T1,36-45,2026-05,73.78,73.03,1.03,0,
U101657,P-4G-59,young_user,华东,T4,46-60,2026-06,75.68,75.98,-0.39,0,
U101657,P-4G-59,young_user,华东,T4,18-25,2026-07,73.32,71.71,2.23,0,
U101657,P-4G-59,young_user,华东,T3,18-25,2026-08,73.25,74.12,-1.17,0,
U101657,P-4G-59,young_user,华中,T4,36-45,2026-09,77.8,79.3,-1.89,0,
U101657,P-4G-59,young_user,华中,T3,26-35,2026-10,72.1,73.13,-1.4,0,
U101657,P-4G-59,young_user,华北,T3,36-45,2026-11,73.4,75.84,-3.21,0,
U101657,P-4G-59,young_user,华北,T2,26-35,2026-12,78.26,80.98,-3.36,0,
U101658,P-5G-199,enterprise,华北,T2,36-45,2026-01,148.32,142.29,4.24,0,
U101658,P-5G-199,enterprise,东北,T4,46-60,2026-02,142.27,141.99,0.2,0,
U101658,P-5G-199,enterprise,西南,T1,46-60,2026-03,136.82,143.45,-4.63,0,
U101658,P-5G-199,enterprise,华北,T1,46-60,2026-04,145.33,138.42,4.99,0,
U101658,P-5G-199,enterprise,东北,T2,60+,2026-05,145.18,151.46,-4.15,0,
U101658,P-5G-199,enterprise,华南,T1,26-35,2026-06,141.88,146.88,-3.41,0,
U101658,P-5G-199,enterprise,西南,T3,46-60,2026-07,136.56,138.64,-1.5,0,
U101658,P-5G-199,enterprise,华中,T4,26-35,2026-08,143.42,142.87,0.39,0,
U101658,P-5G-199,enterprise,华中,T4,36-45,2026-09,135.99,142.74,-4.73,0,
U101658,P-5G-199,enterprise,东北,T3,36-45,2026-10,136.65,135.69,0.71,0,
U101658,P-5G-199,enterprise,华北,T2,36-45,2026-11,138.97,141.96,-2.11,0,
U101658,P-5G-199,enterprise,华北,T1,26-35,2026-12,147.41,151.34,-2.6,0,
U101659,P-5G-99,5G_legacy_migration,华南,T1,36-45,2026-01,118.28,121.79,-2.89,0,2026-06-15
U101659,P-5G-99,5G_legacy_migration,华北,T1,36-45,2026-02,126.46,120.98,4.53,0,2026-06-15
U101659,P-5G-99,5G_legacy_migration,华南,T4,46-60,2026-03,115.96,112.73,2.86,0,2026-06-15
U101659,P-5G-99,5G_legacy_migration,华中,T1,18-25,2026-04,122.24,122.27,-0.02,0,2026-06-15
U101659,P-5G-99,5G_legacy_migration,华中,T2,46-60,2026-05,115.72,113.11,2.3,0,2026-06-15
U101659,P-5G-99,5G_legacy_migration,东北,T2,46-60,2026-06,116.47,113.79,2.35,0,2026-06-15
U101659,P-5G-99,5G_legacy_migration,西南,T4,60+,2026-07,81.32,79.19,2.69,0,2026-06-15
U101659,P-5G-99,5G_legacy_migration,华东,T1,18-25,2026-08,85.28,84.19,1.29,0,2026-06-15
U101659,P-5G-99,5G_legacy_migration,华北,T1,36-45,2026-09,80.83,80.3,0.66,0,2026-06-15
U101659,P-5G-99,5G_legacy_migration,华东,T2,18-25,2026-10,83.08,84.93,-2.18,0,2026-06-15
U101659,P-5G-99,5G_legacy_migration,西南,T2,36-45,2026-11,79.39,75.69,4.89,0,2026-06-15
U101659,P-5G-99,5G_legacy_migration,华北,T4,18-25,2026-12,83.23,84.51,-1.52,0,2026-06-15
U101660,P-4G-59,enterprise,华东,T2,36-45,2026-01,115.67,121.03,-4.43,0,
U101660,P-4G-59,enterprise,华北,T3,36-45,2026-02,123.32,126.69,-2.66,0,
U101660,P-4G-59,enterprise,华中,T3,26-35,2026-03,125.73,129.49,-2.91,0,
U101660,P-4G-59,enterprise,华中,T1,60+,2026-04,122.73,118.59,3.49,0,
U101660,P-4G-59,enterprise,华北,T4,46-60,2026-05,125.46,122.15,2.71,0,
U101660,P-4G-59,enterprise,华北,T1,26-35,2026-06,123.2,118.53,3.94,0,
U101660,P-4G-59,enterprise,东北,T1,60+,2026-07,117.54,116.49,0.9,0,
U101660,P-4G-59,enterprise,华中,T3,36-45,2026-08,118.73,114.91,3.32,0,
U101660,P-4G-59,enterprise,西南,T2,46-60,2026-09,120.27,124.69,-3.54,0,
U101660,P-4G-59,enterprise,华北,T3,36-45,2026-10,124.44,124.18,0.21,0,
U101660,P-4G-59,enterprise,华东,T4,36-45,2026-11,125.71,130.76,-3.86,1,
U101660,P-4G-59,enterprise,华东,T2,60+,2026-12,123.41,124.36,-0.76,0,
U101661,P-青年,enterprise,华东,T1,18-25,2026-01,93.8,98.48,-4.75,0,
U101661,P-青年,enterprise,华北,T2,36-45,2026-02,95.45,91.98,3.78,0,
U101661,P-青年,enterprise,华南,T2,36-45,2026-03,97.13,97.06,0.08,0,
U101661,P-青年,enterprise,东北,T2,46-60,2026-04,97.02,98.34,-1.34,0,
U101661,P-青年,enterprise,华中,T4,46-60,2026-05,101.41,99.64,1.78,0,
U101661,P-青年,enterprise,华南,T4,46-60,2026-06,100.73,97.38,3.44,0,
U101661,P-青年,enterprise,西南,T1,36-45,2026-07,102.31,101.14,1.15,0,
U101661,P-青年,enterprise,华中,T1,60+,2026-08,95.15,91.59,3.88,0,
U101661,P-青年,enterprise,华东,T2,60+,2026-09,96.72,98.2,-1.51,0,
U101661,P-青年,enterprise,东北,T1,36-45,2026-10,101.48,101.42,0.05,0,
U101661,P-青年,enterprise,华东,T4,26-35,2026-11,101.33,102.71,-1.35,0,
U101661,P-青年,enterprise,华中,T1,60+,2026-12,95.16,90.48,5.17,0,
U101662,P-5G-99,5G_legacy_migration,华东,T3,46-60,2026-01,82.1,79.9,2.76,0,2026-01-15
U101662,P-5G-99,5G_legacy_migration,西南,T2,36-45,2026-02,54.5,54.31,0.35,0,2026-01-15
U101662,P-5G-99,5G_legacy_migration,华东,T2,46-60,2026-03,52.72,54.98,-4.13,0,2026-01-15
U101662,P-5G-99,5G_legacy_migration,华南,T2,36-45,2026-04,57.27,56.56,1.26,0,2026-01-15
U101662,P-5G-99,5G_legacy_migration,华中,T2,46-60,2026-05,56.34,56.99,-1.14,0,2026-01-15
U101662,P-5G-99,5G_legacy_migration,华东,T2,18-25,2026-06,52.52,55.12,-4.71,0,2026-01-15
U101662,P-5G-99,5G_legacy_migration,西南,T3,26-35,2026-07,56.22,53.84,4.42,0,2026-01-15
U101662,P-5G-99,5G_legacy_migration,华东,T3,46-60,2026-08,60.88,58.77,3.59,0,2026-01-15
U101662,P-5G-99,5G_legacy_migration,华东,T1,26-35,2026-09,54.27,56.87,-4.58,0,2026-01-15
U101662,P-5G-99,5G_legacy_migration,华东,T2,26-35,2026-10,60.48,61.29,-1.31,0,2026-01-15
U101662,P-5G-99,5G_legacy_migration,华东,T3,36-45,2026-11,53.41,54.75,-2.44,1,2026-01-15
U101662,P-5G-99,5G_legacy_migration,华东,T1,26-35,2026-12,54.87,57.47,-4.53,0,2026-01-15
U101663,P-4G-99,enterprise,华中,T2,36-45,2026-01,74.77,78.21,-4.4,0,
U101663,P-4G-99,enterprise,华南,T4,18-25,2026-02,78.1,75.23,3.81,0,
U101663,P-4G-99,enterprise,华东,T3,60+,2026-03,76.57,74.46,2.83,0,
U101663,P-4G-99,enterprise,东北,T4,60+,2026-04,76.21,73.47,3.74,0,
U101663,P-4G-99,enterprise,东北,T1,26-35,2026-05,80.55,78.79,2.23,0,
U101663,P-4G-99,enterprise,华中,T1,60+,2026-06,78.42,76.6,2.37,0,
U101663,P-4G-99,enterprise,华北,T4,36-45,2026-07,77.98,75.89,2.76,0,
U101663,P-4G-99,enterprise,华东,T1,36-45,2026-08,81.36,77.89,4.46,0,
U101663,P-4G-99,enterprise,华中,T2,60+,2026-09,78.88,76.32,3.35,0,
U101663,P-4G-99,enterprise,华东,T1,36-45,2026-10,79.74,80.64,-1.12,0,
U101663,P-4G-99,enterprise,华中,T1,46-60,2026-11,78.67,78.71,-0.06,0,
U101663,P-4G-99,enterprise,华东,T2,46-60,2026-12,74.97,75.4,-0.56,0,
U101664,P-4G-99,5G_legacy_migration,华东,T3,46-60,2026-01,144.01,139.5,3.23,0,2026-05-15
U101664,P-4G-99,5G_legacy_migration,西南,T4,46-60,2026-02,135.44,129.17,4.85,0,2026-05-15
U101664,P-4G-99,5G_legacy_migration,华东,T4,60+,2026-03,134.35,140.45,-4.34,0,2026-05-15
U101664,P-4G-99,5G_legacy_migration,华东,T2,46-60,2026-04,139.31,144.04,-3.28,0,2026-05-15
U101664,P-4G-99,5G_legacy_migration,华中,T3,26-35,2026-05,142.21,143.89,-1.17,0,2026-05-15
U101664,P-4G-99,5G_legacy_migration,东北,T2,26-35,2026-06,93.91,95.87,-2.04,0,2026-05-15
U101664,P-4G-99,5G_legacy_migration,华南,T4,36-45,2026-07,97.58,96.44,1.19,0,2026-05-15
U101664,P-4G-99,5G_legacy_migration,华南,T1,36-45,2026-08,95.04,93.14,2.04,0,2026-05-15
U101664,P-4G-99,5G_legacy_migration,华中,T2,60+,2026-09,90.77,88.44,2.64,0,2026-05-15
U101664,P-4G-99,5G_legacy_migration,华南,T1,36-45,2026-10,92.42,91.89,0.58,0,2026-05-15
U101664,P-4G-99,5G_legacy_migration,东北,T3,36-45,2026-11,106.11,103.37,2.65,0,2026-05-15
U101664,P-4G-99,5G_legacy_migration,华北,T1,46-60,2026-12,94.39,98.0,-3.68,0,2026-05-15
U101665,P-4G-59,enterprise,华北,T2,18-25,2026-01,104.2,107.83,-3.36,0,
U101665,P-4G-59,enterprise,华北,T2,26-35,2026-02,107.52,108.57,-0.97,0,
U101665,P-4G-59,enterprise,西南,T3,26-35,2026-03,111.41,113.86,-2.16,0,
U101665,P-4G-59,enterprise,华中,T4,18-25,2026-04,102.55,107.0,-4.16,0,
U101665,P-4G-59,enterprise,东北,T3,60+,2026-05,112.21,107.14,4.74,0,
U101665,P-4G-59,enterprise,华北,T4,18-25,2026-06,104.35,99.97,4.39,0,
U101665,P-4G-59,enterprise,华北,T1,60+,2026-07,110.24,113.08,-2.51,0,
U101665,P-4G-59,enterprise,东北,T2,36-45,2026-08,109.62,105.16,4.24,0,
U101665,P-4G-59,enterprise,华东,T2,36-45,2026-09,102.51,102.24,0.26,0,
U101665,P-4G-59,enterprise,东北,T1,26-35,2026-10,107.02,108.81,-1.64,0,
U101665,P-4G-59,enterprise,华南,T4,18-25,2026-11,107.11,108.21,-1.03,0,
U101665,P-4G-59,enterprise,华南,T4,46-60,2026-12,108.57,107.06,1.41,0,
U101666,P-IoT,enterprise,东北,T1,60+,2026-01,143.35,136.84,4.76,0,
U101666,P-IoT,enterprise,西南,T2,18-25,2026-02,138.63,135.84,2.06,0,
U101666,P-IoT,enterprise,东北,T2,60+,2026-03,139.32,132.64,5.03,0,
U101666,P-IoT,enterprise,华北,T4,46-60,2026-04,135.8,136.93,-0.83,0,
U101666,P-IoT,enterprise,东北,T1,36-45,2026-05,137.56,144.16,-4.57,0,
U101666,P-IoT,enterprise,华北,T4,36-45,2026-06,143.52,137.31,4.52,0,
U101666,P-IoT,enterprise,华东,T2,46-60,2026-07,132.65,127.99,3.64,0,
U101666,P-IoT,enterprise,华东,T4,46-60,2026-08,134.74,128.89,4.54,0,
U101666,P-IoT,enterprise,华东,T2,26-35,2026-09,130.58,129.92,0.51,0,
U101666,P-IoT,enterprise,华东,T3,60+,2026-10,140.86,144.52,-2.53,0,
U101666,P-IoT,enterprise,华北,T2,26-35,2026-11,142.69,139.16,2.54,0,
U101666,P-IoT,enterprise,华东,T4,60+,2026-12,141.71,138.85,2.06,0,
U101667,P-青年,5G_legacy_migration,东北,T2,46-60,2026-01,74.79,73.7,1.48,0,2026-05-15
U101667,P-青年,5G_legacy_migration,东北,T2,36-45,2026-02,71.93,68.96,4.31,0,2026-05-15
U101667,P-青年,5G_legacy_migration,华东,T1,26-35,2026-03,70.15,69.27,1.28,0,2026-05-15
U101667,P-青年,5G_legacy_migration,华南,T4,36-45,2026-04,73.87,71.03,4.0,0,2026-05-15
U101667,P-青年,5G_legacy_migration,西南,T2,36-45,2026-05,74.22,73.0,1.66,0,2026-05-15
U101667,P-青年,5G_legacy_migration,华北,T1,36-45,2026-06,50.34,50.85,-1.01,0,2026-05-15
U101667,P-青年,5G_legacy_migration,华北,T3,46-60,2026-07,48.06,46.39,3.61,1,2026-05-15
U101667,P-青年,5G_legacy_migration,华北,T4,18-25,2026-08,53.9,52.8,2.09,0,2026-05-15
U101667,P-青年,5G_legacy_migration,华中,T4,60+,2026-09,58.38,58.99,-1.04,0,2026-05-15
U101667,P-青年,5G_legacy_migration,华南,T2,18-25,2026-10,57.01,55.25,3.18,0,2026-05-15
U101667,P-青年,5G_legacy_migration,东北,T2,46-60,2026-11,48.01,47.56,0.93,0,2026-05-15
U101667,P-青年,5G_legacy_migration,华南,T3,60+,2026-12,50.0,50.59,-1.18,0,2026-05-15
U101668,P-5G-99,enterprise,西南,T4,36-45,2026-01,43.96,45.57,-3.53,0,
U101668,P-5G-99,enterprise,华南,T2,26-35,2026-02,45.7,47.08,-2.93,0,
U101668,P-5G-99,enterprise,华东,T1,18-25,2026-03,46.63,44.98,3.69,0,
U101668,P-5G-99,enterprise,华南,T1,26-35,2026-04,47.76,45.44,5.11,0,
U101668,P-5G-99,enterprise,华东,T2,46-60,2026-05,47.46,45.2,5.02,0,
U101668,P-5G-99,enterprise,西南,T1,18-25,2026-06,43.36,43.19,0.4,0,
U101668,P-5G-99,enterprise,华南,T2,46-60,2026-07,44.93,43.46,3.37,0,
U101668,P-5G-99,enterprise,华北,T2,36-45,2026-08,47.58,46.62,2.05,0,
U101668,P-5G-99,enterprise,华北,T3,18-25,2026-09,44.41,45.21,-1.78,0,
U101668,P-5G-99,enterprise,华南,T2,18-25,2026-10,43.64,45.08,-3.2,0,
U101668,P-5G-99,enterprise,华中,T1,46-60,2026-11,44.0,43.55,1.05,0,
U101668,P-5G-99,enterprise,西南,T2,36-45,2026-12,47.69,45.72,4.31,0,
U101669,P-IoT,young_user,西南,T1,26-35,2026-01,46.77,48.4,-3.37,0,
U101669,P-IoT,young_user,华北,T3,18-25,2026-02,46.96,46.03,2.02,0,
U101669,P-IoT,young_user,西南,T1,18-25,2026-03,47.71,47.46,0.53,0,
U101669,P-IoT,young_user,华北,T4,26-35,2026-04,50.11,51.82,-3.29,0,
U101669,P-IoT,young_user,东北,T3,26-35,2026-05,46.38,48.51,-4.4,0,
U101669,P-IoT,young_user,西南,T2,60+,2026-06,50.04,48.09,4.05,0,
U101669,P-IoT,young_user,华北,T2,26-35,2026-07,49.48,48.09,2.88,0,
U101669,P-IoT,young_user,东北,T3,60+,2026-08,48.48,46.2,4.93,0,
U101669,P-IoT,young_user,华中,T2,46-60,2026-09,46.11,47.94,-3.83,0,
U101669,P-IoT,young_user,华中,T1,26-35,2026-10,46.45,46.51,-0.13,0,
U101669,P-IoT,young_user,西南,T1,46-60,2026-11,46.69,45.86,1.83,0,
U101669,P-IoT,young_user,华中,T3,26-35,2026-12,47.37,45.16,4.9,0,
U101670,P-5G-199,enterprise,西南,T3,46-60,2026-01,122.29,123.74,-1.17,0,
U101670,P-5G-199,enterprise,华北,T2,60+,2026-02,128.47,123.39,4.11,0,
U101670,P-5G-199,enterprise,华南,T1,46-60,2026-03,122.03,126.23,-3.33,0,
U101670,P-5G-199,enterprise,西南,T4,18-25,2026-04,129.03,124.93,3.28,0,
U101670,P-5G-199,enterprise,华北,T4,46-60,2026-05,120.23,116.28,3.4,0,
U101670,P-5G-199,enterprise,华南,T4,46-60,2026-06,119.59,115.06,3.93,0,
U101670,P-5G-199,enterprise,西南,T2,36-45,2026-07,124.53,128.52,-3.1,0,
U101670,P-5G-199,enterprise,西南,T1,26-35,2026-08,119.45,113.77,4.99,0,
U101670,P-5G-199,enterprise,华南,T2,36-45,2026-09,118.28,118.8,-0.44,0,
U101670,P-5G-199,enterprise,华中,T1,18-25,2026-10,127.79,126.52,1.0,0,
U101670,P-5G-199,enterprise,东北,T2,36-45,2026-11,119.0,118.06,0.8,0,
U101670,P-5G-199,enterprise,华北,T4,36-45,2026-12,120.77,118.52,1.9,0,
U101671,P-IoT,5G_legacy_migration,华北,T1,36-45,2026-01,85.74,86.28,-0.62,0,2026-11-15
U101671,P-IoT,5G_legacy_migration,华中,T4,46-60,2026-02,87.46,89.14,-1.89,0,2026-11-15
U101671,P-IoT,5G_legacy_migration,华北,T2,26-35,2026-03,83.07,86.45,-3.91,0,2026-11-15
U101671,P-IoT,5G_legacy_migration,西南,T4,46-60,2026-04,89.35,87.54,2.07,0,2026-11-15
U101671,P-IoT,5G_legacy_migration,东北,T3,18-25,2026-05,84.48,81.77,3.32,0,2026-11-15
U101671,P-IoT,5G_legacy_migration,华东,T4,46-60,2026-06,84.96,82.62,2.83,0,2026-11-15
U101671,P-IoT,5G_legacy_migration,华中,T4,36-45,2026-07,85.49,88.24,-3.12,0,2026-11-15
U101671,P-IoT,5G_legacy_migration,华中,T3,36-45,2026-08,87.19,90.5,-3.67,0,2026-11-15
U101671,P-IoT,5G_legacy_migration,华南,T4,60+,2026-09,89.9,86.6,3.82,0,2026-11-15
U101671,P-IoT,5G_legacy_migration,东北,T3,36-45,2026-10,90.03,85.63,5.13,0,2026-11-15
U101671,P-IoT,5G_legacy_migration,东北,T2,60+,2026-11,82.01,83.82,-2.16,0,2026-11-15
U101671,P-IoT,5G_legacy_migration,东北,T3,26-35,2026-12,57.86,56.88,1.72,0,2026-11-15
U101672,P-4G-99,4G_retain,华中,T2,26-35,2026-01,81.9,83.08,-1.42,0,
U101672,P-4G-99,4G_retain,西南,T3,60+,2026-02,85.98,90.0,-4.46,0,
U101672,P-4G-99,4G_retain,华南,T1,46-60,2026-03,82.4,85.7,-3.85,0,
U101672,P-4G-99,4G_retain,东北,T2,18-25,2026-04,79.92,82.89,-3.58,0,
U101672,P-4G-99,4G_retain,华中,T2,46-60,2026-05,86.5,88.41,-2.15,0,
U101672,P-4G-99,4G_retain,东北,T3,26-35,2026-06,85.11,88.57,-3.91,0,
U101672,P-4G-99,4G_retain,华北,T1,18-25,2026-07,80.31,79.04,1.61,0,
U101672,P-4G-99,4G_retain,东北,T4,18-25,2026-08,82.19,79.4,3.52,0,
U101672,P-4G-99,4G_retain,华东,T1,36-45,2026-09,84.14,80.55,4.45,0,
U101672,P-4G-99,4G_retain,华中,T1,18-25,2026-10,81.95,80.16,2.24,0,
U101672,P-4G-99,4G_retain,华东,T1,26-35,2026-11,84.79,85.68,-1.05,0,
U101672,P-4G-99,4G_retain,华东,T4,18-25,2026-12,79.65,82.71,-3.7,0,
U101673,P-5G-99,5G_legacy_migration,华北,T3,36-45,2026-01,53.85,54.04,-0.36,0,2026-05-15
U101673,P-5G-99,5G_legacy_migration,华中,T4,36-45,2026-02,53.19,51.77,2.76,0,2026-05-15
U101673,P-5G-99,5G_legacy_migration,华东,T2,36-45,2026-03,55.24,56.84,-2.82,0,2026-05-15
U101673,P-5G-99,5G_legacy_migration,西南,T2,18-25,2026-04,53.76,51.54,4.31,0,2026-05-15
U101673,P-5G-99,5G_legacy_migration,东北,T2,46-60,2026-05,56.25,55.7,0.98,0,2026-05-15
U101673,P-5G-99,5G_legacy_migration,华南,T2,36-45,2026-06,37.05,37.65,-1.58,0,2026-05-15
U101673,P-5G-99,5G_legacy_migration,华中,T1,18-25,2026-07,38.65,37.46,3.17,0,2026-05-15
U101673,P-5G-99,5G_legacy_migration,华南,T2,36-45,2026-08,36.71,35.48,3.46,0,2026-05-15
U101673,P-5G-99,5G_legacy_migration,东北,T4,60+,2026-09,37.89,36.59,3.56,0,2026-05-15
U101673,P-5G-99,5G_legacy_migration,华中,T3,60+,2026-10,41.48,43.04,-3.63,0,2026-05-15
U101673,P-5G-99,5G_legacy_migration,东北,T4,26-35,2026-11,40.35,41.05,-1.73,0,2026-05-15
U101673,P-5G-99,5G_legacy_migration,华中,T1,60+,2026-12,38.96,38.3,1.72,0,2026-05-15
U101674,P-5G-99,5G_legacy_migration,东北,T2,18-25,2026-01,84.98,88.56,-4.04,0,2026-06-15
U101674,P-5G-99,5G_legacy_migration,华南,T2,18-25,2026-02,91.4,95.33,-4.12,0,2026-06-15
U101674,P-5G-99,5G_legacy_migration,华中,T3,36-45,2026-03,88.25,86.39,2.15,0,2026-06-15
U101674,P-5G-99,5G_legacy_migration,华南,T3,18-25,2026-04,91.38,93.05,-1.79,0,2026-06-15
U101674,P-5G-99,5G_legacy_migration,东北,T4,26-35,2026-05,90.88,86.86,4.62,0,2026-06-15
U101674,P-5G-99,5G_legacy_migration,华南,T1,60+,2026-06,89.44,85.83,4.21,0,2026-06-15
U101674,P-5G-99,5G_legacy_migration,西南,T3,36-45,2026-07,66.3,67.99,-2.49,0,2026-06-15
U101674,P-5G-99,5G_legacy_migration,华北,T3,60+,2026-08,58.45,58.99,-0.9,0,2026-06-15
U101674,P-5G-99,5G_legacy_migration,华南,T2,36-45,2026-09,59.31,57.19,3.7,0,2026-06-15
U101674,P-5G-99,5G_legacy_migration,华北,T3,18-25,2026-10,61.18,62.25,-1.71,0,2026-06-15
U101674,P-5G-99,5G_legacy_migration,华东,T4,60+,2026-11,66.45,64.1,3.67,0,2026-06-15
U101674,P-5G-99,5G_legacy_migration,华北,T3,60+,2026-12,59.34,59.18,0.27,0,2026-06-15
U101675,P-5G-99,enterprise,华东,T2,18-25,2026-01,91.44,92.83,-1.49,0,
U101675,P-5G-99,enterprise,华南,T2,36-45,2026-02,95.8,97.55,-1.79,0,
U101675,P-5G-99,enterprise,东北,T2,18-25,2026-03,88.82,91.18,-2.59,0,
U101675,P-5G-99,enterprise,东北,T1,18-25,2026-04,89.53,92.42,-3.12,0,
U101675,P-5G-99,enterprise,东北,T4,26-35,2026-05,96.61,96.04,0.6,0,
