store_id,store_name,region,city,format,month,weekday_sales,weekend_sales,total_sales,gross_margin,headcount
S2244,门店-0244,华南,上海,旗舰店,2026-04,89.06,84.86,173.92,0.2254,11
S2244,门店-0244,华南,北京,旗舰店,2025-05,326.1,345.3,671.4,0.3102,5
S2244,门店-0244,华南,西安,旗舰店,2025-06,301.78,296.15,597.94,0.2717,8
S2244,门店-0244,华南,成都,旗舰店,2025-07,195.72,180.08,375.81,0.2916,10
S2244,门店-0244,华南,重庆,旗舰店,2025-08,197.19,259.6,456.79,0.2892,9
S2244,门店-0244,华南,南京,旗舰店,2025-09,307.66,393.25,700.91,0.2865,14
S2244,门店-0244,华南,南京,旗舰店,2025-10,154.19,191.7,345.89,0.271,14
S2244,门店-0244,华南,北京,旗舰店,2025-11,328.01,302.97,630.99,0.2805,10
S2244,门店-0244,华南,南京,旗舰店,2025-12,293.41,424.9,718.31,0.2093,3
S2245,门店-0245,西南,广州,无人店,2026-01,65.28,88.27,153.55,0.2531,6
S2245,门店-0245,西南,广州,无人店,2026-02,172.39,152.33,324.72,0.1836,5
S2245,门店-0245,西南,成都,无人店,2026-03,147.46,132.56,280.02,0.2977,12
S2245,门店-0245,西南,武汉,无人店,2026-04,123.19,160.87,284.06,0.2987,9
S2245,门店-0245,西南,武汉,无人店,2025-05,83.85,95.36,179.21,0.1802,7
S2245,门店-0245,西南,成都,无人店,2025-06,177.81,281.07,458.88,0.1984,6
S2245,门店-0245,西南,重庆,无人店,2025-07,169.14,212.16,381.3,0.2465,9
S2245,门店-0245,西南,杭州,无人店,2025-08,183.47,183.92,367.39,0.2065,13
S2245,门店-0245,西南,北京,无人店,2025-09,164.68,216.74,381.42,0.2705,3
S2245,门店-0245,西南,重庆,无人店,2025-10,121.02,129.7,250.72,0.2623,7
S2245,门店-0245,西南,成都,无人店,2025-11,123.01,113.57,236.58,0.2379,12
S2245,门店-0245,西南,成都,无人店,2025-12,73.2,80.51,153.71,0.2404,3
S2246,门店-0246,东北,西安,标准店,2026-01,261.21,259.53,520.74,0.2717,15
S2246,门店-0246,东北,深圳,标准店,2026-02,63.73,62.6,126.34,0.3195,10
S2246,门店-0246,东北,杭州,标准店,2026-03,170.4,238.85,409.25,0.1845,11
S2246,门店-0246,东北,杭州,标准店,2026-04,79.9,98.16,178.06,0.3093,3
S2246,门店-0246,东北,成都,标准店,2025-05,77.32,86.68,164.0,0.1905,10
S2246,门店-0246,东北,武汉,标准店,2025-06,122.54,175.35,297.88,0.2278,6
S2246,门店-0246,东北,南京,标准店,2025-07,99.86,139.18,239.05,0.286,11
S2246,门店-0246,东北,重庆,标准店,2025-08,89.82,136.06,225.88,0.2938,12
S2246,门店-0246,东北,上海,标准店,2025-09,210.97,286.38,497.35,0.2583,9
S2246,门店-0246,东北,成都,标准店,2025-10,127.76,140.97,268.73,0.2814,10
S2246,门店-0246,东北,武汉,标准店,2025-11,132.25,206.3,338.55,0.2132,13
S2246,门店-0246,东北,北京,标准店,2025-12,124.99,187.66,312.64,0.203,11
S2247,门店-0247,华中,西安,旗舰店,2026-01,117.88,141.7,259.58,0.2383,13
S2247,门店-0247,华中,广州,旗舰店,2026-02,134.35,199.7,334.05,0.2375,12
S2247,门店-0247,华中,南京,旗舰店,2026-03,187.81,172.39,360.2,0.2183,3
S2247,门店-0247,华中,广州,旗舰店,2026-04,204.4,246.89,451.29,0.2655,3
S2247,门店-0247,华中,深圳,旗舰店,2025-05,202.26,299.27,501.53,0.1937,12
S2247,门店-0247,华中,重庆,旗舰店,2025-06,89.35,120.49,209.85,0.3131,11
S2247,门店-0247,华中,西安,旗舰店,2025-07,127.38,157.45,284.83,0.2241,5
S2247,门店-0247,华中,广州,旗舰店,2025-08,52.05,83.03,135.08,0.3053,7
S2247,门店-0247,华中,重庆,旗舰店,2025-09,48.33,51.13,99.47,0.2709,12
S2247,门店-0247,华中,广州,旗舰店,2025-10,78.94,119.23,198.17,0.2216,7
S2247,门店-0247,华中,上海,旗舰店,2025-11,70.57,67.72,138.29,0.2033,3
S2247,门店-0247,华中,西安,旗舰店,2025-12,98.35,140.92,239.27,0.2843,10
S2248,门店-0248,华北,广州,旗舰店,2026-01,109.9,129.09,238.99,0.3031,7
S2248,门店-0248,华北,西安,旗舰店,2026-02,162.8,221.74,384.54,0.1913,7
S2248,门店-0248,华北,武汉,旗舰店,2026-03,184.01,181.15,365.16,0.284,11
S2248,门店-0248,华北,上海,旗舰店,2026-04,135.29,128.3,263.59,0.2194,6
S2248,门店-0248,华北,武汉,旗舰店,2025-05,151.68,163.44,315.12,0.2964,11
S2248,门店-0248,华北,杭州,旗舰店,2025-06,226.72,244.61,471.33,0.2423,9
S2248,门店-0248,华北,西安,旗舰店,2025-07,121.44,144.07,265.5,0.3056,4
S2248,门店-0248,华北,重庆,旗舰店,2025-08,75.59,76.72,152.31,0.2229,9
S2248,门店-0248,华北,广州,旗舰店,2025-09,78.88,95.28,174.16,0.2703,14
S2248,门店-0248,华北,北京,旗舰店,2025-10,103.3,135.17,238.47,0.2067,8
S2248,门店-0248,华北,上海,旗舰店,2025-11,240.8,263.95,504.74,0.302,7
S2248,门店-0248,华北,广州,旗舰店,2025-12,264.31,334.58,598.89,0.1945,14
S2249,门店-0249,华北,广州,便利店,2026-01,266.18,214.88,481.06,0.2306,15
S2249,门店-0249,华北,杭州,便利店,2026-02,236.15,262.8,498.95,0.308,13
S2249,门店-0249,华北,南京,便利店,2026-03,95.96,108.09,204.05,0.2105,11
S2249,门店-0249,华北,深圳,便利店,2026-04,89.48,104.47,193.95,0.1828,15
S2249,门店-0249,华北,北京,便利店,2025-05,257.58,218.94,476.51,0.206,12
S2249,门店-0249,华北,上海,便利店,2025-06,50.18,44.91,95.08,0.1932,4
S2249,门店-0249,华北,成都,便利店,2025-07,105.05,112.56,217.61,0.2246,12
S2249,门店-0249,华北,重庆,便利店,2025-08,112.28,95.86,208.14,0.2558,3
S2249,门店-0249,华北,武汉,便利店,2025-09,127.95,193.47,321.42,0.2353,14
S2249,门店-0249,华北,成都,便利店,2025-10,249.65,281.23,530.88,0.2148,3
S2249,门店-0249,华北,重庆,便利店,2025-11,267.1,274.65,541.75,0.1919,12
S2249,门店-0249,华北,西安,便利店,2025-12,113.1,169.36,282.45,0.2961,13
S2250,门店-0250,东北,成都,旗舰店,2026-01,187.32,177.25,364.57,0.3179,7
S2250,门店-0250,东北,武汉,旗舰店,2026-02,45.71,59.48,105.19,0.2867,5
S2250,门店-0250,东北,成都,旗舰店,2026-03,161.36,141.37,302.73,0.2516,6
S2250,门店-0250,东北,广州,旗舰店,2026-04,248.4,290.39,538.78,0.2165,12
S2250,门店-0250,东北,成都,旗舰店,2025-05,176.38,172.56,348.93,0.2622,9
S2250,门店-0250,东北,北京,旗舰店,2025-06,189.21,273.29,462.49,0.2132,13
S2250,门店-0250,东北,武汉,旗舰店,2025-07,76.11,89.48,165.59,0.231,15
S2250,门店-0250,东北,杭州,旗舰店,2025-08,252.15,255.8,507.94,0.2687,10
S2250,门店-0250,东北,深圳,旗舰店,2025-09,54.66,53.77,108.43,0.2058,5
S2250,门店-0250,东北,南京,旗舰店,2025-10,209.14,258.08,467.22,0.3118,10
S2250,门店-0250,东北,南京,旗舰店,2025-11,197.27,305.52,502.79,0.252,10
S2250,门店-0250,东北,上海,旗舰店,2025-12,255.87,402.9,658.77,0.1979,8
S2251,门店-0251,华东,北京,旗舰店,2026-01,168.79,217.64,386.42,0.2694,13
S2251,门店-0251,华东,上海,旗舰店,2026-02,258.91,403.96,662.87,0.2532,7
S2251,门店-0251,华东,成都,旗舰店,2026-03,348.2,454.33,802.53,0.3155,10
S2251,门店-0251,华东,广州,旗舰店,2026-04,205.9,306.01,511.92,0.2609,8
S2251,门店-0251,华东,西安,旗舰店,2025-05,103.39,121.25,224.64,0.2697,10
S2251,门店-0251,华东,西安,旗舰店,2025-06,74.07,66.2,140.27,0.2881,15
S2251,门店-0251,华东,成都,旗舰店,2025-07,100.94,109.64,210.58,0.2925,5
S2251,门店-0251,华东,杭州,旗舰店,2025-08,93.72,119.33,213.05,0.2209,6
S2251,门店-0251,华东,重庆,旗舰店,2025-09,269.92,352.3,622.21,0.2058,7
S2251,门店-0251,华东,重庆,旗舰店,2025-10,282.74,308.37,591.12,0.2973,8
S2251,门店-0251,华东,深圳,旗舰店,2025-11,240.19,347.55,587.74,0.2279,12
S2251,门店-0251,华东,武汉,旗舰店,2025-12,276.21,294.02,570.23,0.2006,3
S2252,门店-0252,华北,深圳,旗舰店,2026-01,150.87,160.48,311.35,0.2607,10
S2252,门店-0252,华北,武汉,旗舰店,2026-02,264.87,315.02,579.89,0.3195,8
S2252,门店-0252,华北,杭州,旗舰店,2026-03,237.1,213.32,450.43,0.1849,11
S2252,门店-0252,华北,南京,旗舰店,2026-04,176.43,184.6,361.03,0.2071,15
S2252,门店-0252,华北,北京,旗舰店,2025-05,149.46,200.4,349.86,0.2557,8
S2252,门店-0252,华北,重庆,旗舰店,2025-06,126.78,167.06,293.84,0.2611,3
S2252,门店-0252,华北,南京,旗舰店,2025-07,154.86,176.45,331.31,0.2275,7
S2252,门店-0252,华北,重庆,旗舰店,2025-08,57.95,76.47,134.42,0.3094,15
S2252,门店-0252,华北,北京,旗舰店,2025-09,45.81,40.36,86.17,0.1827,3
S2252,门店-0252,华北,武汉,旗舰店,2025-10,117.06,144.03,261.09,0.2849,6
S2252,门店-0252,华北,西安,旗舰店,2025-11,152.81,160.45,313.26,0.2367,12
S2252,门店-0252,华北,上海,旗舰店,2025-12,108.75,125.43,234.19,0.2817,7
S2253,门店-0253,华南,武汉,便利店,2026-01,208.3,228.36,436.66,0.3034,11
S2253,门店-0253,华南,西安,便利店,2026-02,157.07,241.75,398.82,0.2024,14
S2253,门店-0253,华南,重庆,便利店,2026-03,137.69,167.87,305.56,0.2296,9
S2253,门店-0253,华南,武汉,便利店,2026-04,300.38,261.7,562.08,0.2426,14
S2253,门店-0253,华南,广州,便利店,2025-05,95.25,92.99,188.24,0.2361,6
S2253,门店-0253,华南,重庆,便利店,2025-06,334.08,519.86,853.93,0.2293,7
S2253,门店-0253,华南,上海,便利店,2025-07,289.51,275.87,565.39,0.2255,5
S2253,门店-0253,华南,成都,便利店,2025-08,174.96,196.28,371.24,0.2062,3
S2253,门店-0253,华南,武汉,便利店,2025-09,176.04,156.77,332.81,0.3268,11
S2253,门店-0253,华南,武汉,便利店,2025-10,194.92,259.28,454.2,0.2131,7
S2253,门店-0253,华南,杭州,便利店,2025-11,319.57,494.34,813.91,0.2068,15
S2253,门店-0253,华南,广州,便利店,2025-12,129.58,159.98,289.56,0.2209,11
S2254,门店-0254,华南,西安,标准店,2026-01,195.69,172.85,368.55,0.3272,10
S2254,门店-0254,华南,南京,标准店,2026-02,217.19,215.05,432.24,0.3006,3
S2254,门店-0254,华南,西安,标准店,2026-03,84.97,129.17,214.14,0.2959,13
S2254,门店-0254,华南,杭州,标准店,2026-04,133.01,162.25,295.26,0.2107,7
S2254,门店-0254,华南,成都,标准店,2025-05,209.24,208.22,417.46,0.2365,12
S2254,门店-0254,华南,西安,标准店,2025-06,281.32,285.21,566.52,0.2807,11
S2254,门店-0254,华南,广州,标准店,2025-07,201.79,293.88,495.67,0.2227,11
S2254,门店-0254,华南,深圳,标准店,2025-08,241.08,303.52,544.61,0.325,3
S2254,门店-0254,华南,南京,标准店,2025-09,281.98,424.42,706.4,0.1921,8
S2254,门店-0254,华南,西安,标准店,2025-10,329.95,384.62,714.57,0.2482,11
S2254,门店-0254,华南,广州,标准店,2025-11,270.18,397.93,668.11,0.3349,6
S2254,门店-0254,华南,杭州,标准店,2025-12,210.23,280.86,491.09,0.3137,15
S2255,门店-0255,东北,上海,标准店,2026-01,146.96,138.11,285.07,0.2825,10
S2255,门店-0255,东北,北京,标准店,2026-02,200.25,185.12,385.37,0.1998,11
S2255,门店-0255,东北,杭州,标准店,2026-03,159.6,247.71,407.31,0.3198,15
S2255,门店-0255,东北,深圳,标准店,2026-04,59.11,92.49,151.6,0.2484,9
S2255,门店-0255,东北,深圳,标准店,2025-05,121.33,134.08,255.41,0.2913,3
S2255,门店-0255,东北,西安,标准店,2025-06,162.32,131.56,293.88,0.1863,4
S2255,门店-0255,东北,杭州,标准店,2025-07,229.26,209.4,438.65,0.3015,6
S2255,门店-0255,东北,北京,标准店,2025-08,88.86,103.72,192.58,0.3136,13
S2255,门店-0255,东北,南京,标准店,2025-09,69.29,92.46,161.74,0.2909,7
S2255,门店-0255,东北,北京,标准店,2025-10,133.38,203.59,336.96,0.243,6
S2255,门店-0255,东北,重庆,标准店,2025-11,75.99,84.19,160.19,0.2526,13
S2255,门店-0255,东北,西安,标准店,2025-12,165.18,144.3,309.48,0.2066,6
S2256,门店-0256,西南,西安,便利店,2026-01,215.67,226.39,442.06,0.1966,3
S2256,门店-0256,西南,杭州,便利店,2026-02,242.28,196.22,438.5,0.2056,10
S2256,门店-0256,西南,广州,便利店,2026-03,209.94,197.44,407.38,0.2952,13
S2256,门店-0256,西南,北京,便利店,2026-04,235.01,189.58,424.59,0.3071,3
S2256,门店-0256,西南,成都,便利店,2025-05,89.81,139.72,229.53,0.2808,4
S2256,门店-0256,西南,成都,便利店,2025-06,132.65,166.32,298.97,0.2835,15
S2256,门店-0256,西南,深圳,便利店,2025-07,81.41,115.79,197.2,0.1803,4
S2256,门店-0256,西南,深圳,便利店,2025-08,201.04,166.25,367.29,0.2052,6
S2256,门店-0256,西南,西安,便利店,2025-09,189.74,228.53,418.27,0.2189,8
S2256,门店-0256,西南,深圳,便利店,2025-10,124.31,157.67,281.98,0.1969,9
S2256,门店-0256,西南,南京,便利店,2025-11,86.11,113.36,199.46,0.2862,8
S2256,门店-0256,西南,南京,便利店,2025-12,59.28,91.75,151.03,0.253,4
S2257,门店-0257,西南,北京,标准店,2026-01,88.12,75.37,163.49,0.2051,4
S2257,门店-0257,西南,重庆,标准店,2026-02,47.54,66.25,113.8,0.2571,15
S2257,门店-0257,西南,深圳,标准店,2026-03,131.03,167.88,298.91,0.2906,13
S2257,门店-0257,西南,深圳,标准店,2026-04,151.85,239.94,391.78,0.2077,6
S2257,门店-0257,西南,北京,标准店,2025-05,87.88,129.78,217.65,0.3042,14
S2257,门店-0257,西南,武汉,标准店,2025-06,266.51,246.09,512.61,0.1899,10
S2257,门店-0257,西南,深圳,标准店,2025-07,243.93,262.7,506.64,0.1845,3
S2257,门店-0257,西南,重庆,标准店,2025-08,193.19,240.44,433.63,0.3152,15
S2257,门店-0257,西南,深圳,标准店,2025-09,219.74,274.19,493.93,0.2645,8
S2257,门店-0257,西南,深圳,标准店,2025-10,234.21,281.67,515.89,0.2715,13
S2257,门店-0257,西南,上海,标准店,2025-11,122.64,99.31,221.95,0.2107,6
S2257,门店-0257,西南,上海,标准店,2025-12,205.18,236.29,441.47,0.2495,15
S2258,门店-0258,东北,成都,标准店,2026-01,256.87,381.93,638.81,0.2691,3
S2258,门店-0258,东北,北京,标准店,2026-02,95.09,138.67,233.76,0.2115,14
S2258,门店-0258,东北,重庆,标准店,2026-03,161.91,248.46,410.37,0.1933,10
S2258,门店-0258,东北,武汉,标准店,2026-04,72.13,87.13,159.26,0.2105,12
S2258,门店-0258,东北,上海,标准店,2025-05,84.76,123.35,208.1,0.2637,8
S2258,门店-0258,东北,杭州,标准店,2025-06,240.24,320.34,560.58,0.2704,11
S2258,门店-0258,东北,武汉,标准店,2025-07,130.18,180.85,311.02,0.2655,5
S2258,门店-0258,东北,重庆,标准店,2025-08,163.62,201.57,365.19,0.3003,9
S2258,门店-0258,东北,杭州,标准店,2025-09,220.93,218.22,439.15,0.1933,8
S2258,门店-0258,东北,杭州,标准店,2025-10,110.11,90.23,200.34,0.219,3
S2258,门店-0258,东北,西安,标准店,2025-11,158.38,179.41,337.79,0.2025,11
S2258,门店-0258,东北,杭州,标准店,2025-12,237.17,264.51,501.68,0.2257,14
S2259,门店-0259,东北,西安,旗舰店,2026-01,137.45,160.86,298.31,0.2462,4
S2259,门店-0259,东北,北京,旗舰店,2026-02,267.76,241.36,509.12,0.2642,10
S2259,门店-0259,东北,西安,旗舰店,2026-03,213.6,293.44,507.04,0.2083,8
S2259,门店-0259,东北,北京,旗舰店,2026-04,137.6,140.75,278.35,0.3055,14
S2259,门店-0259,东北,西安,旗舰店,2025-05,54.58,77.02,131.6,0.1829,12
S2259,门店-0259,东北,重庆,旗舰店,2025-06,121.67,134.71,256.38,0.2941,12
S2259,门店-0259,东北,成都,旗舰店,2025-07,54.58,62.96,117.54,0.2685,14
S2259,门店-0259,东北,深圳,旗舰店,2025-08,172.93,185.74,358.67,0.2556,13
S2259,门店-0259,东北,广州,旗舰店,2025-09,193.98,268.25,462.23,0.2013,10
S2259,门店-0259,东北,重庆,旗舰店,2025-10,164.08,248.02,412.1,0.2362,6
S2259,门店-0259,东北,北京,旗舰店,2025-11,179.87,194.99,374.87,0.1869,13
S2259,门店-0259,东北,上海,旗舰店,2025-12,247.65,198.13,445.78,0.2786,11
S2260,门店-0260,华中,深圳,无人店,2026-01,147.71,138.47,286.18,0.2594,10
S2260,门店-0260,华中,广州,无人店,2026-02,56.74,59.77,116.51,0.29,12
S2260,门店-0260,华中,北京,无人店,2026-03,191.68,253.68,445.35,0.2183,15
S2260,门店-0260,华中,广州,无人店,2026-04,206.0,296.63,502.62,0.318,13
S2260,门店-0260,华中,上海,无人店,2025-05,116.53,126.27,242.8,0.1901,15
S2260,门店-0260,华中,上海,无人店,2025-06,54.78,70.23,125.01,0.253,3
S2260,门店-0260,华中,重庆,无人店,2025-07,161.26,147.55,308.81,0.2984,5
S2260,门店-0260,华中,上海,无人店,2025-08,216.63,228.61,445.25,0.2965,14
S2260,门店-0260,华中,杭州,无人店,2025-09,198.02,295.77,493.79,0.2042,6
S2260,门店-0260,华中,杭州,无人店,2025-10,262.16,362.12,624.28,0.2984,13
S2260,门店-0260,华中,北京,无人店,2025-11,114.16,147.79,261.94,0.2437,10
S2260,门店-0260,华中,南京,无人店,2025-12,94.34,93.0,187.34,0.2015,6
S2261,门店-0261,华东,成都,便利店,2026-01,109.42,155.37,264.79,0.2929,4
S2261,门店-0261,华东,重庆,便利店,2026-02,110.6,153.4,264.0,0.238,3
S2261,门店-0261,华东,西安,便利店,2026-03,299.3,294.64,593.94,0.2719,8
S2261,门店-0261,华东,北京,便利店,2026-04,284.72,303.43,588.15,0.3067,14
S2261,门店-0261,华东,成都,便利店,2025-05,240.94,265.26,506.2,0.311,9
S2261,门店-0261,华东,深圳,便利店,2025-06,325.03,370.88,695.91,0.2585,14
S2261,门店-0261,华东,武汉,便利店,2025-07,309.97,466.94,776.91,0.3328,14
S2261,门店-0261,华东,武汉,便利店,2025-08,243.2,279.63,522.83,0.2844,8
S2261,门店-0261,华东,武汉,便利店,2025-09,252.04,294.09,546.13,0.2917,7
S2261,门店-0261,华东,北京,便利店,2025-10,111.1,153.23,264.34,0.2262,6
S2261,门店-0261,华东,广州,便利店,2025-11,237.49,215.91,453.41,0.3065,13
S2261,门店-0261,华东,武汉,便利店,2025-12,71.01,68.5,139.51,0.2715,6
S2262,门店-0262,东北,上海,无人店,2026-01,66.33,70.93,137.26,0.266,12
S2262,门店-0262,东北,武汉,无人店,2026-02,181.56,185.45,367.01,0.2436,7
S2262,门店-0262,东北,南京,无人店,2026-03,45.62,39.4,85.02,0.2461,8
S2262,门店-0262,东北,广州,无人店,2026-04,127.17,190.21,317.38,0.3084,12
S2262,门店-0262,东北,西安,无人店,2025-05,153.19,231.61,384.8,0.2449,11
S2262,门店-0262,东北,重庆,无人店,2025-06,202.47,198.2,400.67,0.2156,12
S2262,门店-0262,东北,西安,无人店,2025-07,270.0,409.65,679.64,0.316,3
S2262,门店-0262,东北,上海,无人店,2025-08,61.57,58.54,120.11,0.2436,6
S2262,门店-0262,东北,成都,无人店,2025-09,55.64,65.07,120.71,0.2397,3
S2262,门店-0262,东北,北京,无人店,2025-10,135.36,141.75,277.11,0.3032,15
S2262,门店-0262,东北,西安,无人店,2025-11,256.08,207.57,463.65,0.18,14
S2262,门店-0262,东北,深圳,无人店,2025-12,67.11,63.19,130.3,0.2643,7
S2263,门店-0263,华南,深圳,无人店,2026-01,143.61,203.3,346.91,0.3296,9
S2263,门店-0263,华南,杭州,无人店,2026-02,283.56,232.98,516.54,0.2536,10
S2263,门店-0263,华南,上海,无人店,2026-03,357.39,439.84,797.22,0.2986,3
S2263,门店-0263,华南,重庆,无人店,2026-04,291.61,273.5,565.11,0.2975,12
S2263,门店-0263,华南,上海,无人店,2025-05,256.71,396.41,653.12,0.3301,5
S2263,门店-0263,华南,重庆,无人店,2025-06,66.79,94.31,161.09,0.2859,8
S2263,门店-0263,华南,重庆,无人店,2025-07,184.18,210.03,394.21,0.2517,3
S2263,门店-0263,华南,南京,无人店,2025-08,351.28,315.2,666.48,0.3295,9
S2263,门店-0263,华南,上海,无人店,2025-09,355.34,366.77,722.11,0.2687,14
S2263,门店-0263,华南,重庆,无人店,2025-10,69.32,92.33,161.66,0.2675,12
S2263,门店-0263,华南,西安,无人店,2025-11,75.59,89.54,165.13,0.3044,7
S2263,门店-0263,华南,杭州,无人店,2025-12,280.02,258.74,538.76,0.3215,14
S2264,门店-0264,华中,上海,无人店,2026-01,204.34,290.02,494.36,0.2415,14
S2264,门店-0264,华中,南京,无人店,2026-02,45.12,55.44,100.56,0.3038,15
S2264,门店-0264,华中,西安,无人店,2026-03,100.67,116.11,216.78,0.2915,14
S2264,门店-0264,华中,南京,无人店,2026-04,223.56,276.54,500.1,0.228,10
S2264,门店-0264,华中,重庆,无人店,2025-05,146.72,229.79,376.51,0.1974,10
S2264,门店-0264,华中,南京,无人店,2025-06,131.47,137.02,268.48,0.2174,6
S2264,门店-0264,华中,杭州,无人店,2025-07,242.22,278.79,521.01,0.2984,15
S2264,门店-0264,华中,西安,无人店,2025-08,199.42,208.42,407.84,0.2397,6
S2264,门店-0264,华中,深圳,无人店,2025-09,139.82,141.83,281.65,0.2791,8
S2264,门店-0264,华中,成都,无人店,2025-10,198.19,182.29,380.48,0.2637,3
S2264,门店-0264,华中,重庆,无人店,2025-11,239.17,368.99,608.16,0.2586,8
S2264,门店-0264,华中,西安,无人店,2025-12,80.11,96.06,176.17,0.2984,3
S2265,门店-0265,华南,西安,旗舰店,2026-01,340.51,495.72,836.23,0.3142,15
S2265,门店-0265,华南,南京,旗舰店,2026-02,124.16,121.59,245.75,0.2862,4
S2265,门店-0265,华南,杭州,旗舰店,2026-03,318.92,468.46,787.38,0.2409,11
S2265,门店-0265,华南,西安,旗舰店,2026-04,193.79,165.16,358.95,0.2547,15
S2265,门店-0265,华南,南京,旗舰店,2025-05,348.65,483.68,832.32,0.3174,4
S2265,门店-0265,华南,上海,旗舰店,2025-06,78.94,77.1,156.04,0.1891,15
S2265,门店-0265,华南,北京,旗舰店,2025-07,267.32,416.87,684.2,0.219,15
S2265,门店-0265,华南,成都,旗舰店,2025-08,258.92,384.29,643.21,0.2887,11
S2265,门店-0265,华南,成都,旗舰店,2025-09,328.17,311.5,639.67,0.2141,13
S2265,门店-0265,华南,深圳,旗舰店,2025-10,138.85,140.41,279.26,0.3279,15
S2265,门店-0265,华南,广州,旗舰店,2025-11,153.44,214.42,367.87,0.2935,12
S2265,门店-0265,华南,深圳,旗舰店,2025-12,166.4,180.97,347.37,0.3247,3
S2266,门店-0266,东北,杭州,便利店,2026-01,51.03,44.57,95.6,0.2392,6
S2266,门店-0266,东北,武汉,便利店,2026-02,204.22,264.73,468.95,0.217,6
S2266,门店-0266,东北,广州,便利店,2026-03,168.74,261.46,430.2,0.2817,8
S2266,门店-0266,东北,北京,便利店,2026-04,140.13,165.86,305.99,0.3092,4
S2266,门店-0266,东北,武汉,便利店,2025-05,66.75,98.72,165.47,0.2163,4
S2266,门店-0266,东北,广州,便利店,2025-06,211.63,249.84,461.47,0.1894,10
S2266,门店-0266,东北,南京,便利店,2025-07,119.77,139.02,258.79,0.3021,14
S2266,门店-0266,东北,成都,便利店,2025-08,213.89,341.83,555.72,0.2156,5
S2266,门店-0266,东北,重庆,便利店,2025-09,222.08,224.92,446.99,0.2509,6
S2266,门店-0266,东北,深圳,便利店,2025-10,91.06,87.04,178.09,0.2063,6
S2266,门店-0266,东北,成都,便利店,2025-11,241.76,276.06,517.81,0.2167,10
S2266,门店-0266,东北,重庆,便利店,2025-12,48.48,40.8,89.28,0.2114,10
S2267,门店-0267,华中,西安,无人店,2026-01,91.56,106.19,197.75,0.2621,8
S2267,门店-0267,华中,成都,无人店,2026-02,112.96,173.46,286.42,0.2398,15
S2267,门店-0267,华中,南京,无人店,2026-03,201.72,284.8,486.53,0.2251,5
S2267,门店-0267,华中,广州,无人店,2026-04,228.53,312.1,540.63,0.2553,8
S2267,门店-0267,华中,西安,无人店,2025-05,77.18,73.81,150.99,0.25,15
S2267,门店-0267,华中,重庆,无人店,2025-06,97.21,82.46,179.67,0.2565,8
S2267,门店-0267,华中,杭州,无人店,2025-07,148.33,171.37,319.7,0.3178,14
S2267,门店-0267,华中,杭州,无人店,2025-08,253.0,362.19,615.19,0.2175,6
S2267,门店-0267,华中,武汉,无人店,2025-09,85.0,95.65,180.65,0.2412,10
S2267,门店-0267,华中,北京,无人店,2025-10,62.99,85.25,148.24,0.2739,6
S2267,门店-0267,华中,西安,无人店,2025-11,98.98,112.42,211.4,0.1836,8
S2267,门店-0267,华中,武汉,无人店,2025-12,110.0,92.87,202.86,0.2769,4
S2268,门店-0268,华东,重庆,标准店,2026-01,283.13,288.11,571.25,0.3319,14
S2268,门店-0268,华东,上海,标准店,2026-02,162.83,204.72,367.55,0.3164,11
S2268,门店-0268,华东,成都,标准店,2026-03,273.68,363.4,637.08,0.3131,6
S2268,门店-0268,华东,广州,标准店,2026-04,76.89,85.85,162.74,0.2754,15
S2268,门店-0268,华东,重庆,标准店,2025-05,342.22,523.17,865.38,0.2714,4
S2268,门店-0268,华东,西安,标准店,2025-06,173.24,253.17,426.41,0.2843,8
S2268,门店-0268,华东,西安,标准店,2025-07,235.36,363.77,599.13,0.2139,14
S2268,门店-0268,华东,西安,标准店,2025-08,291.76,440.02,731.78,0.2603,10
S2268,门店-0268,华东,北京,标准店,2025-09,96.1,82.87,178.96,0.3187,10
S2268,门店-0268,华东,重庆,标准店,2025-10,293.88,381.53,675.41,0.3017,9
S2268,门店-0268,华东,南京,标准店,2025-11,343.75,339.35,683.11,0.243,10
S2268,门店-0268,华东,重庆,标准店,2025-12,127.48,156.32,283.8,0.2507,14
S2269,门店-0269,华中,西安,旗舰店,2026-01,211.47,260.79,472.25,0.257,10
S2269,门店-0269,华中,广州,旗舰店,2026-02,152.1,166.52,318.62,0.1815,14
S2269,门店-0269,华中,重庆,旗舰店,2026-03,255.05,221.09,476.15,0.319,13
S2269,门店-0269,华中,西安,旗舰店,2026-04,133.38,194.41,327.79,0.2045,5
S2269,门店-0269,华中,上海,旗舰店,2025-05,143.93,168.35,312.27,0.2023,15
S2269,门店-0269,华中,成都,旗舰店,2025-06,60.04,61.53,121.57,0.1821,9
S2269,门店-0269,华中,上海,旗舰店,2025-07,86.83,134.74,221.57,0.2955,14
S2269,门店-0269,华中,广州,旗舰店,2025-08,77.4,78.15,155.55,0.1811,14
S2269,门店-0269,华中,杭州,旗舰店,2025-09,80.8,84.51,165.31,0.3125,3
S2269,门店-0269,华中,武汉,旗舰店,2025-10,71.77,58.72,130.49,0.2153,5
S2269,门店-0269,华中,上海,旗舰店,2025-11,162.25,215.69,377.94,0.2145,6
S2269,门店-0269,华中,上海,旗舰店,2025-12,254.9,251.61,506.5,0.211,6
S2270,门店-0270,华南,北京,无人店,2026-01,322.64,428.56,751.2,0.3271,3
