employee_id,bu_id,department,skill_tags,has_ai_skill,cert_count,has_cert,main_cert,hire_date,tenure_years,manager_id,performance_score,salary_band,region,gender,age,is_active,leave_date
E12471,BU-5,销售,React|Spark,0,0,0,,2024-02-25,3.32,M101,2.9,P7,西南,女,37,1,
E12472,BU-2,市场,Go|运营,0,0,0,,2020-02-11,1.41,M164,2.93,P5,西南,男,32,1,
E12473,BU-6,市场,Spark|PM|Java|财务,0,2,1,K8s-CKA,2021-05-21,3.83,M121,3.9,P4,西南,男,26,1,
E12474,BU-3,HR,审计|Python|运营|K8s,0,0,0,,2024-08-24,3.31,M192,3.77,P3,东北,女,41,1,
E12475,BU-3,财务,Go,0,0,0,,2022-10-01,0.99,M198,2.72,P6,西南,女,40,1,
E12476,BU-1,产品,财务,0,0,0,,2021-10-20,6.67,M109,3.61,P7,西南,女,28,1,
E12477,BU-2,HR,React|Spark|K8s|PM,0,3,1,AWS,2022-10-20,2.32,M106,3.37,P5,东北,男,35,1,
E12478,BU-4,销售,审计|Java|K8s,0,0,0,,2021-11-24,1.56,M199,4.05,P4,东北,男,23,1,
E12479,BU-1,财务,K8s|React|Go,0,1,1,PMP,2023-01-30,1.67,M189,4.34,P4,西南,男,42,1,
E12480,BU-4,客服,Java|Go|Spark,0,0,0,,2024-08-10,9.02,M158,3.2,P5,华南,男,32,1,
E12481,BU-6,市场,AI/ML,1,0,0,,2023-04-06,0.32,M101,3.89,P4,东北,女,44,1,
E12482,BU-2,研发,运营|财务|审计,0,0,0,,2023-11-25,8.86,M189,2.91,P3,华北,女,26,1,
E12483,BU-2,客服,审计,0,0,0,,2024-08-26,6.07,M161,4.15,P7,华北,女,32,1,
E12484,BU-5,运营,Spark,0,0,0,,2022-05-30,4.47,M192,4.17,P6,华北,女,32,1,
E12485,BU-1,产品,React|审计|Go,0,3,1,CFA,2024-10-05,7.86,M143,4.15,P7,华东,女,33,1,
E12486,BU-6,HR,Spark|运营|React,0,0,0,,2024-08-07,8.14,M180,3.18,P4,东北,男,44,1,
E12487,BU-6,财务,运营|PM,0,0,0,,2024-02-19,5.2,M111,4.56,P7,西南,男,24,1,
E12488,BU-1,销售,财务|React|BD,0,0,0,,2024-08-01,8.5,M175,2.2,P5,西南,男,35,1,
E12489,BU-6,运营,运营,0,0,0,,2022-02-03,2.65,M120,3.65,P3,东北,女,33,1,
E12490,BU-1,客服,Spark,0,0,0,,2023-02-11,1.56,M126,3.58,P4,华南,女,29,1,
E12491,BU-1,销售,运营|Go|BD,0,0,0,,2022-07-23,0.1,M158,2.9,P5,华东,女,36,1,
E12492,BU-4,市场,Spark|React,0,2,1,CFA,2022-07-01,2.03,M121,2.61,P7,华南,男,29,1,
E12493,BU-2,研发,AI/ML|K8s|审计,1,0,0,,2021-03-08,0.85,M178,4.1,P6,西南,男,48,1,
E12494,BU-5,财务,Spark,0,1,1,ACP,2023-01-09,2.61,M139,3.41,P7,华东,女,39,1,
E12495,BU-5,客服,BD|Go|审计,0,0,0,,2020-09-10,5.79,M149,3.61,P5,华东,女,37,1,
E12496,BU-2,产品,运营|PM,0,0,0,,2022-10-07,2.57,M126,2.82,P6,华北,女,42,1,
E12497,BU-3,产品,运营|React,0,0,0,,2023-06-13,2.08,M131,3.33,P7,华北,女,42,1,
E12498,BU-2,运营,React,0,0,0,,2023-09-19,1.05,M186,3.56,P5,东北,男,23,1,
E12499,BU-5,市场,财务|运营,0,0,0,,2020-05-15,2.83,M157,2.33,P6,东北,女,24,1,
E12500,BU-5,市场,审计|BD|Go,0,0,0,,2021-12-23,2.3,M124,4.11,P5,东北,女,31,1,
E12501,BU-2,产品,PM|运营,0,1,1,Oracle DBA,2022-05-15,3.88,M157,3.2,P5,西南,男,34,1,
E12502,BU-3,市场,运营|BD,0,0,0,,2022-03-01,3.46,M186,3.61,P5,华东,女,40,1,
E12503,BU-5,市场,Go,0,0,0,,2023-02-07,5.75,M107,4.92,P7,华东,女,27,1,
E12504,BU-3,市场,React|Python,0,0,0,,2023-07-30,0.15,M174,3.76,P3,西南,男,30,1,
E12505,BU-3,研发,财务|Python|Spark|Go,0,0,0,,2020-10-07,0.24,M153,3.45,P6,华东,女,23,1,
E12506,BU-1,研发,运营,0,0,0,,2024-06-27,5.71,M156,3.84,P6,华中,男,41,1,
E12507,BU-2,财务,Go|BD|Python,0,1,1,CFA,2021-03-04,3.39,M182,3.19,P5,西南,女,38,1,
E12508,BU-5,销售,React|财务,0,0,0,,2022-06-28,6.24,M117,4.57,P5,华北,男,29,1,
E12509,BU-4,运营,AI/ML,1,0,0,,2021-01-16,0.66,M185,2.4,P5,华北,女,43,1,
E12510,BU-3,研发,财务|Java,0,1,1,Oracle DBA,2022-07-25,0.34,M149,2.83,P7,华东,男,24,0,
E12511,BU-4,市场,Go|财务,0,3,1,Oracle DBA,2024-03-26,0.27,M199,2.51,P4,华南,男,24,1,
E12512,BU-6,HR,Java|运营|BD,0,0,0,,2024-02-25,0.1,M131,3.27,P3,华东,女,48,1,
E12513,BU-5,市场,Spark|React|Go|财务,0,0,0,,2021-07-06,0.48,M109,2.05,P4,东北,女,24,1,
E12514,BU-5,市场,审计,0,0,0,,2023-04-13,6.09,M147,3.94,P5,华南,女,31,1,
E12515,BU-3,产品,Spark|运营|审计,0,0,0,,2020-11-12,3.01,M113,4.01,P3,华东,女,37,1,
E12516,BU-5,市场,审计|Go|PM,0,0,0,,2022-07-23,0.17,M177,4.71,P5,西南,女,30,1,
E12517,BU-2,HR,财务|BD|运营|Spark,0,0,0,,2022-09-30,9.54,M115,3.68,P3,华南,女,35,1,
E12518,BU-5,HR,Python,0,1,1,K8s-CKA,2020-04-15,0.1,M103,4.34,P3,西南,男,46,1,
E12519,BU-4,研发,运营|审计|Go,0,0,0,,2021-07-17,0.1,M169,3.01,P6,西南,女,22,1,
E12520,BU-1,销售,K8s|BD|Spark|Go,0,0,0,,2021-10-21,2.56,M176,3.98,P4,西南,男,35,1,
E12521,BU-4,HR,BD|审计|K8s,0,2,1,K8s-CKA,2021-08-20,3.08,M101,3.53,P3,东北,男,35,1,
E12522,BU-4,销售,运营|Spark|财务,0,0,0,,2023-01-06,20.69,M187,3.76,P5,华东,男,22,1,
E12523,BU-4,产品,Python|K8s|PM,0,1,1,CFA,2021-08-04,11.9,M193,3.49,P3,华南,女,42,1,
E12524,BU-2,研发,K8s|财务|运营|AI/ML,1,0,0,,2020-09-28,11.75,M186,2.21,P4,西南,男,44,1,
E12525,BU-2,销售,财务,0,2,1,AWS,2022-01-24,4.41,M176,3.31,P6,华东,男,25,1,
E12526,BU-1,客服,Spark,0,3,1,K8s-CKA,2023-01-12,0.1,M115,3.75,P5,华南,男,29,1,
E12527,BU-5,产品,React|Go|Python,0,0,0,,2022-04-11,4.8,M193,3.37,P6,西南,男,37,1,
E12528,BU-1,运营,React,0,0,0,,2020-12-18,0.58,M175,3.77,P4,华中,男,37,1,
E12529,BU-6,财务,财务,0,0,0,,2024-09-21,3.68,M179,2.98,P3,东北,男,38,1,
E12530,BU-6,销售,运营|Java,0,0,0,,2023-01-06,7.2,M149,3.41,P5,西南,男,33,1,
E12531,BU-3,研发,Spark,0,0,0,,2022-09-29,2.84,M149,2.36,P3,华中,男,26,1,
E12532,BU-5,HR,Java|Spark,0,0,0,,2023-07-12,2.53,M195,3.75,P6,华东,男,28,1,
E12533,BU-1,财务,BD,0,0,0,,2022-06-19,0.35,M148,2.29,P5,西南,男,26,1,
E12534,BU-2,财务,K8s,0,0,0,,2024-10-24,11.41,M175,3.6,P6,华中,男,35,1,
E12535,BU-2,HR,BD|Go,0,0,0,,2020-08-24,2.43,M100,4.17,P5,东北,女,35,1,
E12536,BU-5,财务,Spark|运营,0,0,0,,2023-11-03,7.21,M107,3.61,P6,华中,男,30,1,
E12537,BU-6,HR,React|BD,0,0,0,,2023-09-02,3.09,M109,3.16,P4,华北,女,37,1,
E12538,BU-5,HR,Spark,0,0,0,,2021-11-23,3.04,M196,3.56,P6,华中,男,36,1,
E12539,BU-5,研发,Go|K8s|运营,0,0,0,,2022-11-16,2.08,M129,3.28,P4,东北,女,25,1,
E12540,BU-1,产品,财务,0,0,0,,2021-02-06,3.28,M146,3.8,P3,华中,女,30,1,
E12541,BU-3,HR,React,0,0,0,,2022-09-10,1.64,M171,3.51,P5,华北,女,29,1,
E12542,BU-1,市场,AI/ML|K8s,1,0,0,,2022-07-17,2.78,M174,3.52,P4,华北,男,25,1,
E12543,BU-3,销售,运营|审计|Go,0,0,0,,2023-11-24,1.33,M161,3.96,P3,华东,男,43,1,
E12544,BU-6,HR,Go,0,3,1,K8s-CKA,2024-05-08,0.85,M109,3.71,P5,华中,男,24,1,
E12545,BU-3,销售,Go,0,0,0,,2020-04-23,2.72,M101,3.79,P5,西南,男,28,1,
E12546,BU-6,产品,审计|K8s,0,0,0,,2024-08-23,0.28,M119,5.0,P3,华中,女,32,1,
E12547,BU-2,运营,运营|React|财务|PM,0,0,0,,2020-12-10,2.39,M190,3.18,P6,华南,男,39,1,
E12548,BU-4,销售,PM,0,0,0,,2022-07-29,3.08,M137,3.4,P6,华北,女,34,1,
E12549,BU-1,HR,AI/ML|Spark|PM,1,0,0,,2023-01-01,0.78,M139,3.66,P4,华南,女,32,1,
E12550,BU-3,HR,Go|财务|审计,0,0,0,,2021-06-27,0.22,M114,3.83,P6,华南,女,35,1,
E12551,BU-6,市场,运营|React|AI/ML|Python,1,0,0,,2023-05-11,0.1,M196,2.94,P5,西南,女,30,1,
E12552,BU-2,HR,运营,0,0,0,,2020-06-07,3.76,M172,3.49,P6,西南,女,27,1,
E12553,BU-4,运营,Go|AI/ML|财务,1,0,0,,2021-03-08,4.72,M138,3.43,P3,华中,女,45,1,
E12554,BU-3,销售,AI/ML,1,0,0,,2021-02-17,11.6,M185,4.42,P3,华中,女,33,1,
E12555,BU-2,运营,React,0,0,0,,2023-02-10,5.22,M176,3.01,P4,华东,女,29,1,
E12556,BU-1,销售,BD|PM|财务|AI/ML,1,0,0,,2020-01-23,0.54,M164,3.11,P6,华北,男,34,1,
E12557,BU-3,财务,Go|审计|K8s,0,0,0,,2023-05-18,2.11,M156,3.86,P7,华中,男,36,1,
E12558,BU-1,产品,Java|BD|运营|Python,0,0,0,,2024-05-13,3.22,M121,3.96,P5,华东,男,36,1,
E12559,BU-6,产品,Go|BD|Spark,0,0,0,,2023-06-14,3.69,M155,3.77,P6,西南,女,51,1,
E12560,BU-3,产品,PM|React|AI/ML,1,0,0,,2024-03-27,5.36,M132,3.05,P6,华北,女,33,1,
E12561,BU-1,运营,Python|AI/ML|运营|Java,1,0,0,,2023-08-02,10.62,M194,3.88,P7,东北,女,40,1,
E12562,BU-3,HR,财务|Spark|BD|PM,0,0,0,,2023-07-02,1.76,M174,2.95,P5,东北,男,22,1,
E12563,BU-6,销售,运营,0,2,1,AWS,2023-12-03,11.85,M107,3.55,P5,华中,女,26,1,
E12564,BU-5,财务,BD|财务|K8s,0,1,1,TensorFlow,2022-03-16,1.84,M134,3.81,P5,东北,女,34,1,
E12565,BU-5,客服,BD|PM,0,2,1,CFA,2022-03-09,5.02,M174,1.59,P5,东北,男,26,1,
E12566,BU-6,客服,Go|PM|React,0,0,0,,2024-08-08,5.27,M142,3.55,P7,华中,女,32,1,
E12567,BU-3,运营,BD,0,0,0,,2020-09-03,1.86,M172,3.44,P6,华北,女,25,1,
E12568,BU-1,HR,运营|Java|审计|React,0,0,0,,2024-02-21,1.47,M107,3.81,P4,东北,男,43,1,
E12569,BU-3,财务,PM,0,0,0,,2020-08-23,0.92,M171,3.32,P4,华北,男,25,1,
E12570,BU-2,研发,Python,0,3,1,CFA,2024-06-26,4.28,M139,2.96,P5,西南,女,28,1,
E12571,BU-3,HR,财务|AI/ML|Go|审计,1,0,0,,2023-11-02,2.17,M167,3.0,P5,华北,女,33,1,
E12572,BU-2,产品,Python|Spark,0,0,0,,2022-10-18,1.67,M116,2.74,P7,华南,男,41,1,
E12573,BU-1,HR,运营|PM,0,0,0,,2024-08-12,9.13,M128,3.5,P5,华东,女,38,1,
E12574,BU-3,研发,Go|K8s|审计,0,0,0,,2024-05-10,0.83,M156,3.14,P3,华中,女,26,1,
E12575,BU-4,产品,运营|Spark|Java|Go,0,0,0,,2022-10-24,0.78,M137,3.43,P7,华北,女,22,0,
E12576,BU-5,产品,Go,0,3,1,K8s-CKA,2022-04-10,2.11,M193,3.92,P3,华东,女,28,1,
E12577,BU-5,研发,React|AI/ML,1,0,0,,2023-09-08,2.12,M180,3.3,P7,西南,女,29,1,
E12578,BU-5,HR,Go,0,0,0,,2023-06-16,2.31,M164,2.97,P5,华南,男,28,1,
E12579,BU-3,客服,Java,0,1,1,ACP,2020-12-30,1.12,M123,2.45,P6,华北,男,35,1,
E12580,BU-2,研发,运营|K8s|Spark|Java,0,0,0,,2020-10-25,0.2,M194,2.79,P6,华中,男,28,1,
E12581,BU-4,市场,Java|Python|BD|财务,0,0,0,,2024-02-21,0.51,M158,3.67,P4,华中,女,42,1,
E12582,BU-6,销售,财务|Java|K8s,0,0,0,,2024-07-24,3.3,M126,4.14,P7,华中,男,29,1,
E12583,BU-2,运营,K8s,0,1,1,AWS,2020-02-20,3.48,M142,2.84,P3,华南,男,30,0,
E12584,BU-2,市场,财务,0,0,0,,2020-06-09,0.37,M178,1.83,P7,西南,女,33,0,
E12585,BU-3,产品,K8s|PM,0,0,0,,2022-11-23,0.37,M166,3.81,P4,华南,男,22,0,
E12586,BU-4,客服,Python,0,0,0,,2023-01-21,2.74,M100,3.65,P3,华北,女,38,1,
E12587,BU-2,HR,PM|运营|React,0,0,0,,2021-07-08,0.88,M161,4.31,P4,东北,男,27,1,
E12588,BU-3,HR,Go|K8s|React|运营,0,0,0,,2023-12-07,0.55,M113,3.35,P7,华东,女,35,1,
E12589,BU-6,客服,AI/ML,1,0,0,,2022-07-20,2.97,M196,3.65,P4,华北,男,55,1,
E12590,BU-6,研发,PM|AI/ML,1,0,0,,2022-07-25,10.22,M140,3.32,P5,华东,男,25,1,
E12591,BU-2,财务,财务|Go,0,0,0,,2024-10-16,1.39,M145,3.41,P5,华北,男,29,1,
E12592,BU-1,产品,运营,0,0,0,,2020-08-04,0.66,M199,4.12,P7,华东,男,35,1,
E12593,BU-1,HR,K8s|财务,0,1,1,TensorFlow,2021-03-05,1.57,M104,4.05,P4,华南,男,22,1,
E12594,BU-6,财务,BD|运营,0,0,0,,2022-04-28,0.63,M192,2.21,P6,东北,女,37,1,
E12595,BU-6,研发,AI/ML|审计,1,0,0,,2024-01-20,0.31,M132,3.71,P7,华中,男,24,1,
E12596,BU-2,销售,财务|PM|Go,0,0,0,,2021-10-09,2.97,M170,3.27,P7,西南,女,37,0,
E12597,BU-3,HR,Go|Java,0,0,0,,2020-04-25,2.02,M169,4.41,P4,华北,女,37,1,
E12598,BU-3,运营,Go|PM,0,0,0,,2023-12-29,2.54,M170,3.39,P6,华北,女,33,1,
E12599,BU-4,产品,BD,0,0,0,,2020-11-28,5.1,M104,3.25,P3,东北,女,48,1,
E12600,BU-2,客服,React,0,0,0,,2020-11-04,4.6,M184,4.45,P3,东北,男,31,1,
E12601,BU-5,HR,BD|财务|Go,0,0,0,,2020-05-26,5.66,M117,4.12,P6,华北,男,22,1,
E12602,BU-6,运营,Spark|PM|Go,0,3,1,PMP,2021-09-09,9.56,M163,3.66,P3,华中,男,32,1,
E12603,BU-5,研发,BD,0,0,0,,2024-07-03,0.3,M157,3.13,P4,华东,女,39,1,
E12604,BU-6,研发,Go|运营,0,0,0,,2020-08-26,11.27,M132,3.95,P3,西南,男,31,1,
E12605,BU-1,销售,Spark,0,0,0,,2021-02-22,1.48,M108,4.0,P3,华南,女,40,1,
E12606,BU-3,HR,Go|Python,0,0,0,,2022-07-07,3.11,M185,4.13,P3,华东,男,25,1,
E12607,BU-2,研发,K8s|PM,0,0,0,,2024-09-29,6.26,M188,4.19,P6,华东,男,37,1,
E12608,BU-3,客服,BD|AI/ML|审计|Spark,1,0,0,,2021-12-28,1.18,M168,2.29,P5,华东,女,22,1,
E12609,BU-2,研发,BD|Java|财务|Spark,0,0,0,,2020-10-06,2.54,M109,5.0,P5,西南,男,25,1,
E12610,BU-3,运营,审计|Java,0,0,0,,2020-01-21,0.23,M145,2.6,P6,华北,男,42,1,
E12611,BU-2,销售,PM|Python|Go,0,0,0,,2022-12-04,0.1,M189,3.57,P4,东北,男,30,1,
E12612,BU-3,运营,审计|财务|AI/ML,1,0,0,,2020-06-26,1.2,M102,2.71,P3,华南,女,37,1,
E12613,BU-6,客服,Java,0,2,1,PMP,2023-06-14,1.43,M195,3.65,P4,西南,女,30,1,
E12614,BU-1,销售,财务|审计|Go,0,1,1,ACP,2021-01-25,0.1,M144,4.2,P4,华东,女,32,1,
E12615,BU-1,产品,Spark|Python,0,0,0,,2022-09-17,2.09,M128,3.4,P5,华东,男,54,1,
E12616,BU-1,研发,运营|Spark,0,0,0,,2023-03-11,3.46,M160,3.92,P3,华北,女,49,1,
E12617,BU-4,运营,财务|Go,0,0,0,,2022-10-17,0.93,M164,4.27,P7,华中,女,22,1,
E12618,BU-5,HR,K8s,0,2,1,CFA,2021-04-12,12.1,M161,3.76,P7,华中,男,38,1,
E12619,BU-3,产品,Go|PM,0,0,0,,2023-08-16,1.97,M125,3.33,P6,西南,女,35,1,
E12620,BU-5,销售,Python,0,0,0,,2022-10-08,2.12,M182,4.54,P5,西南,男,25,1,
E12621,BU-1,HR,PM|K8s|BD|Go,0,0,0,,2021-05-23,0.44,M153,3.34,P5,西南,男,25,1,
E12622,BU-5,市场,运营|AI/ML|React,1,0,0,,2020-12-07,0.6,M142,3.23,P4,华东,男,48,1,
E12623,BU-1,HR,BD|运营|K8s,0,0,0,,2022-11-08,1.31,M161,3.33,P4,华中,男,38,1,
E12624,BU-2,客服,Python|K8s,0,1,1,Oracle DBA,2021-08-05,0.7,M143,3.28,P4,华南,女,34,1,
E12625,BU-5,产品,BD,0,2,1,AWS,2022-02-13,5.97,M191,2.73,P7,东北,男,23,1,
E12626,BU-4,HR,AI/ML|Python|BD|React,1,0,0,,2024-06-20,1.12,M193,3.14,P3,东北,男,33,1,
E12627,BU-3,运营,Spark|React|K8s,0,1,1,AWS,2024-08-21,1.28,M156,3.61,P7,西南,女,32,1,
E12628,BU-4,财务,审计|Python|AI/ML,1,0,0,,2021-09-22,4.25,M121,3.94,P4,西南,男,22,1,
E12629,BU-5,销售,React|审计,0,0,0,,2024-07-06,6.54,M176,3.57,P5,华北,女,22,1,
E12630,BU-6,HR,Java|Go,0,2,1,Oracle DBA,2022-01-22,3.35,M131,3.36,P5,华南,女,37,1,
E12631,BU-4,产品,PM|K8s,0,0,0,,2023-07-08,2.15,M143,3.54,P6,西南,女,35,1,
E12632,BU-2,研发,K8s|运营|Go,0,0,0,,2022-06-15,4.32,M107,2.52,P4,东北,女,39,1,
E12633,BU-6,研发,PM|React,0,0,0,,2022-11-14,13.93,M103,3.04,P7,华南,女,35,1,
E12634,BU-4,运营,Java|AI/ML|K8s|运营,1,0,0,,2020-04-17,7.51,M174,2.74,P4,华北,女,22,1,
E12635,BU-3,销售,Spark|AI/ML,1,0,0,,2020-12-02,0.6,M165,4.26,P3,西南,男,39,1,
E12636,BU-5,财务,审计|K8s|财务,0,1,1,TensorFlow,2024-03-27,3.74,M127,2.91,P3,华中,男,37,1,
E12637,BU-1,财务,PM|Spark|Java,0,0,0,,2022-08-19,1.35,M109,3.8,P3,华东,女,33,1,
E12638,BU-5,市场,运营|财务|Python,0,0,0,,2022-11-20,3.35,M107,4.37,P5,华东,男,31,1,
E12639,BU-1,客服,React|Java|运营|K8s,0,0,0,,2023-06-26,1.28,M195,3.82,P5,华中,女,28,1,
E12640,BU-4,财务,K8s|运营|AI/ML|Spark,1,0,0,,2021-07-29,14.87,M177,4.41,P5,华东,男,38,1,
E12641,BU-4,销售,PM|Go|Python|Java,0,0,0,,2020-02-15,2.92,M161,2.88,P5,东北,男,22,1,
E12642,BU-1,研发,PM|Spark|Java|审计,0,0,0,,2020-06-12,17.39,M185,3.93,P6,华北,女,27,1,
E12643,BU-4,销售,Python|审计|Spark,0,0,0,,2023-08-26,5.19,M131,3.03,P4,西南,男,36,1,
E12644,BU-3,财务,Go|Spark,0,0,0,,2021-10-08,0.51,M173,2.18,P3,西南,男,37,1,
E12645,BU-1,销售,运营|Java,0,0,0,,2024-03-11,0.98,M191,2.84,P4,华北,男,36,1,
E12646,BU-3,市场,运营|AI/ML,1,0,0,,2022-10-22,0.74,M167,3.75,P6,西南,男,44,1,
E12647,BU-3,市场,K8s|Spark|Java|PM,0,0,0,,2022-10-31,1.76,M145,4.29,P3,西南,男,24,1,
E12648,BU-4,产品,Java,0,0,0,,2023-01-12,8.44,M165,3.32,P3,华南,男,35,1,
E12649,BU-4,财务,PM|K8s|Java,0,2,1,CFA,2024-03-28,2.28,M187,2.89,P3,西南,女,35,1,
E12650,BU-5,客服,React|Java|审计|PM,0,2,1,PMP,2024-01-27,3.93,M168,4.42,P6,华中,女,45,1,
E12651,BU-1,产品,React|财务,0,0,0,,2024-07-13,1.97,M127,4.04,P4,东北,男,37,1,
E12652,BU-6,客服,BD|Go|Python|AI/ML,1,0,0,,2021-01-28,0.63,M111,3.32,P3,华中,女,33,1,
E12653,BU-1,产品,React,0,0,0,,2021-03-25,6.62,M142,3.78,P5,华东,女,33,1,
E12654,BU-2,HR,运营|Java|Go,0,2,1,AWS,2021-05-16,0.55,M173,3.85,P3,华东,男,37,1,
E12655,BU-6,财务,K8s|BD|审计|运营,0,0,0,,2022-02-08,2.74,M152,3.49,P3,华南,女,37,1,
E12656,BU-3,财务,PM|Go|Java|审计,0,0,0,,2020-06-05,2.94,M183,2.84,P4,华中,男,34,1,
E12657,BU-5,销售,Spark|PM,0,3,1,K8s-CKA,2021-07-22,4.93,M167,4.3,P7,华南,男,26,1,
E12658,BU-6,客服,财务|BD|Go,0,0,0,,2020-04-02,0.91,M104,3.57,P3,东北,男,34,1,
E12659,BU-4,销售,Spark,0,2,1,PMP,2022-12-06,11.33,M187,3.44,P5,西南,男,22,1,
E12660,BU-3,运营,PM|AI/ML|K8s,1,0,0,,2023-12-13,3.85,M118,3.5,P6,东北,女,42,1,
E12661,BU-4,研发,Python|React|Go,0,0,0,,2021-09-02,4.79,M165,3.54,P3,华中,女,35,1,
E12662,BU-6,HR,Spark,0,0,0,,2022-07-04,7.7,M193,2.91,P5,华东,男,31,1,
E12663,BU-1,客服,AI/ML|Java|Spark|财务,1,0,0,,2024-10-05,24.82,M126,3.76,P3,西南,男,35,1,
E12664,BU-4,销售,财务|审计,0,0,0,,2022-07-06,4.84,M172,3.49,P7,华东,男,27,1,
E12665,BU-1,研发,AI/ML|Spark|BD|PM,1,0,0,,2023-03-26,9.22,M135,3.52,P7,华东,男,34,1,
E12666,BU-4,市场,PM|K8s|运营|BD,0,2,1,TensorFlow,2024-04-22,0.72,M134,3.03,P7,华东,男,23,1,
E12667,BU-2,销售,财务|Spark|AI/ML,1,0,0,,2022-01-22,0.15,M101,4.13,P6,东北,女,40,0,
E12668,BU-1,HR,运营|Spark,0,0,0,,2022-10-28,1.52,M169,4.5,P6,华北,女,32,1,
E12669,BU-1,销售,BD|PM|Python|Go,0,0,0,,2024-09-14,3.62,M187,2.96,P5,华中,女,25,1,
E12670,BU-3,客服,财务|React|Go|BD,0,0,0,,2024-09-16,0.72,M182,2.5,P6,东北,男,22,1,
E12671,BU-4,运营,PM|审计,0,0,0,,2022-09-05,0.2,M139,2.48,P3,华南,男,43,1,
E12672,BU-5,客服,审计|运营|Spark|PM,0,3,1,ACP,2024-06-19,0.29,M149,4.69,P4,东北,女,30,1,
E12673,BU-1,客服,PM|AI/ML|Java|Python,1,0,0,,2022-01-04,1.22,M105,3.09,P4,华东,女,25,1,
E12674,BU-2,研发,React|财务,0,0,0,,2020-03-26,6.53,M170,3.35,P5,华东,男,26,1,
E12675,BU-6,运营,Python|React,0,0,0,,2020-12-28,0.7,M142,3.2,P3,东北,女,38,1,
E12676,BU-4,产品,审计|运营|Go|财务,0,0,0,,2024-05-28,0.87,M119,3.67,P4,东北,男,24,1,
E12677,BU-5,研发,运营|Python|React|Spark,0,0,0,,2022-06-17,5.67,M191,4.03,P5,华中,女,33,1,
E12678,BU-4,研发,运营|React|AI/ML|BD,1,0,0,,2022-12-31,1.57,M151,3.16,P7,华北,女,34,1,
E12679,BU-3,产品,BD|Spark,0,0,0,,2020-01-26,6.25,M154,3.29,P6,华北,男,38,1,
E12680,BU-1,HR,PM,0,0,0,,2023-04-15,1.34,M193,3.55,P6,华南,男,32,1,
E12681,BU-5,运营,运营|Java|Python|Go,0,0,0,,2023-01-12,0.42,M192,4.02,P4,华北,女,31,1,
E12682,BU-6,财务,审计|财务|AI/ML,1,0,0,,2023-04-15,0.1,M163,3.99,P4,东北,男,30,1,
E12683,BU-5,市场,财务|Spark|Go|Python,0,0,0,,2024-02-26,4.65,M114,2.64,P3,华东,男,32,1,
E12684,BU-4,市场,Java,0,0,0,,2024-01-30,2.1,M170,3.36,P3,华东,男,44,1,
E12685,BU-2,产品,审计|AI/ML|Python,1,0,0,,2023-10-11,0.92,M145,3.7,P4,华东,男,36,1,
E12686,BU-3,销售,AI/ML|审计|Spark|Go,1,0,0,,2022-05-06,1.12,M186,3.41,P3,华南,男,32,1,
E12687,BU-2,运营,Spark,0,0,0,,2021-04-04,1.49,M127,3.47,P6,东北,女,44,1,
E12688,BU-1,销售,财务|PM,0,0,0,,2021-11-17,2.57,M172,3.47,P4,华北,男,30,1,
E12689,BU-6,HR,Spark|财务,0,0,0,,2023-11-24,2.48,M198,2.68,P6,西南,女,46,1,
E12690,BU-1,销售,PM|AI/ML|运营|Python,1,0,0,,2024-07-17,2.88,M190,4.77,P7,西南,男,39,1,
E12691,BU-1,产品,AI/ML|审计|React,1,0,0,,2022-09-19,2.33,M144,3.59,P4,华中,男,24,0,
E12692,BU-2,销售,BD|Java|Go,0,0,0,,2021-04-06,5.95,M113,3.34,P3,东北,男,38,1,
E12693,BU-4,客服,BD|Python|PM,0,1,1,Oracle DBA,2022-08-10,9.07,M122,3.68,P7,华东,男,22,1,
E12694,BU-2,研发,Spark|Go|React,0,0,0,,2020-10-27,2.93,M158,2.52,P6,华东,男,39,1,
E12695,BU-5,市场,财务|AI/ML|Spark|Go,1,0,0,,2024-03-28,5.37,M150,2.81,P4,华中,男,22,1,
E12696,BU-3,市场,Spark|K8s|运营|PM,0,0,0,,2021-04-18,1.3,M149,2.64,P7,西南,男,32,0,
E12697,BU-3,运营,React,0,0,0,,2020-06-16,0.68,M130,4.93,P6,华南,男,37,1,
E12698,BU-4,客服,Python|Spark|运营|Java,0,2,1,PMP,2020-08-05,3.09,M175,2.99,P5,西南,女,22,1,
E12699,BU-5,财务,BD|Spark|K8s,0,0,0,,2020-06-09,18.73,M147,3.6,P4,西南,女,39,1,
E12700,BU-5,客服,财务,0,0,0,,2023-10-27,1.92,M153,3.98,P6,华南,女,45,1,
E12701,BU-3,研发,财务|AI/ML|React|Go,1,0,0,,2021-05-21,0.94,M123,4.08,P7,华中,女,31,1,
E12702,BU-2,产品,Spark|BD|K8s|Go,0,1,1,ACP,2020-08-19,3.75,M109,2.9,P3,东北,女,30,1,
E12703,BU-3,产品,PM|Python|React,0,0,0,,2021-02-16,6.19,M136,3.34,P7,华南,女,43,1,
E12704,BU-1,研发,运营|BD,0,0,0,,2021-02-07,1.07,M139,3.09,P7,华北,女,42,1,
E12705,BU-6,财务,Spark|PM|Go|BD,0,0,0,,2022-11-05,2.42,M185,2.94,P5,西南,男,27,1,
